ean,qty
4251469435360,2
4251469435353,2
4251469435346,2
4251469431638,2
4251469431669,2
4251469431614,2
4251469431621,2
4251469435377,2
4251469431577,2
4251469431560,2
4251469431515,2
4251469441484,2
4215496419896,2
4251469446663,2
4251469478930,2
4251469433717,1
4251469465404,1
4251469479159,1
4251469475045,1
4251469435490,1
4251469435544,1
4251469434950,1
4251469434929,1
4251469434974,1
4251469435476,1
4251469435001,1
4251469474482,1
4251469435162,1
4251469435131,1
4251469419100,1
4251469447004,1
4251469419971,1
4251469440784,1
4251469430426,1
4251469440821,1
4251469446649,1
4251469446540,1
4251469430365,1
4251469449053,1
4251469430341,2
4251469429376,1
4251469419803,1
4251469419957,1
4251469419780,1
4251469433649,1
4251469433601,1
4251469433694,1
4251469433632,1
4251469449381,1
4251469449374,1
4251469449640,1
4251469449398,1
4251469449367,1
4251469449350,1
4251469449343,1
4251469457553,2
4251469457935,2
4251469433557,1
4251469433687,1
4251469433533,1
4251469433625,1
4251469433656,1
4251469420441,1
4251469420458,1
4251469417151,1
4251469417182,1
4251469448919,1
4251469436947,1
4251469436855,1
4251469436831,1
4251469436886,1
4251469436848,1
4251469436893,1
4251469436824,1
4251469436923,1
4251469436817,1
4251469436879,1
4251469420281,1
4251469417076,1
4251469438415,1
4251469420007,1
4251469432437,1
4251469432420,1
4251469437487,1
4251469447516,1
4251469451148,1
4251469441132,1
4251469441149,1
4251469447608,1
4251469446465,1
4251469432659,1
4251469417052,1
4251469448964,1
4251469419940,1
4251469417205,1
4251469448957,1
4251469420298,1
4251469441408,1
4251469419964,1
4251469447455,1
4251469419995,1
4251469472624,1
4251469473966,1
4251469472730,1
4251469438408,1
4251469475229,1
4251469475212,1
4251469474925,1
4251469429642,1
4251469446564,1
4251469440036,1
4251469429321,1
4251469430655,1
4251469429505,1
4251469417427,1
4251469440920,1
4251469430686,1
4251469430693,1
4251469440876,1
4251469417793,1
4251469417724,1
4251469446588,1
4251469430419,1
4251469433571,1
4251469433670,1
4251469433700,1
4251469433540,1
4251469433731,1
4251469478671,1
4251469449688,1
4251469449763,1
4251469417168,1
4251469436930,1
4251469478633,1
4251469446489,1
4251469420083,1
4251469417335,1
4251469431126,1
4251469474765,1
4251469474789,1
4251469474840,1
4251469474833,1
4251469474857,1
4251469474772,1
4251469429673,1
4251469441231,1
4251469446557,1
4251469430228,1
4251469440852,1
4251469446977,1
4251469416901,1
4251469431065,1
4251469432314,1
4251469440005,1
4251469447011,1
4251469475199,1
4251469430563,1
4251469431119,1
4251469447028,1
4251469431072,1
4251469447042,1
4251469440265,1
4251469420045,1
4251469431096,1
4251469447097,1
4251469447592,1
4251469446632,1
4251468446618,1
4251469431140,1
4251469430495,1
4251469440272,1
4251469430884,1
4251469416932,1
4251469431089,1
4251469449060,1
4251469417304,1
4251469430457,1
4251469417298,1
4251469430471,1
4251469431102,1
4251469440838,1
4251469420199,1
4251469416949,1
4251469432468,1
4251469420052,1
4251469429741,1
4251469430518,1
4251469416215,1
4251469416628,1
4251469429192,1
4251469474185,1
4251469477537,1
4251469477544,1
4251469415232,1
4251469415324,1
4251469416499,1
4251469415713,1
4251469415065,1
4251469415942,1
4251469416345,1
4251469415621,1
4251469415416,1
4251469416338,1
4251469415478,1
4251469414754,1
4251469415706,1
4251469415362,1
4251469414921,1
4251469414846,1
4251469414853,2
4251469415928,1
4251469415584,1
4251469416383,1
4251469416239,1
4251469415034,1
4251469415010,1
4251469415515,1
4251469416178,1
4251469416185,1
4251469415522,1
4251469416192,1
4251469416529,1
4251469415539,1
4251469414815,1
4251469415560,1
4251469415546,1
4251469416536,1
4251469415003,1
4251469416130,1
4251469415454,1
4251469415799,1
4251469415805,1
4251469414952,1
4251469415348,1
4251469415447,1
4251469415423,1
4251469415690,1
4251469416673,1
4251469416505,1
4251469416147,1
4251469414808,1
4251469415317,1
4251469415850,1
4251469416376,1
4251469474383,5
4251469415386,1
4251469416734,8
4251469474284,1
4251469416079,1
4251469415607,1
4251469415225,1
4251469415072,1
4251469474475,1
4251469474505,1
4251469474246,1
4251469474277,1
4251469415935,1
4251469415294,1
4251469415720,1
4251469423695,1
4251469461673,1
4251469438262,1
4251469438224,1
4251469474192,1
4251469474208,1
4251469474215,1
4251469474376,3
4251469428317,1
4251469428270,1
4251469474222,1
4251469474154,1
4251469474161,1
4251469474178,1
4251469414686,1
4251469414679,1
4251469414648,1
4251469414617,1
4251469414655,1
4251469414624,1
4251469414662,1
4251469414693,1
4251469474314,2
4251469438255,1
4251469438309,1
4251469478411,3
4251469474437,2
4251469472327,1
4251469472600,1
4251469438248,1
4251469438279,1
4251469438965,1
4251469428447,12
4251469428386,5
4251469428423,3
4251469428393,2
4251469428379,3
4251469428416,3
4251469425224,1
4251469424763,1
4251469421684,1
4251469423527,1
4251469423626,1
4251469423619,1
4251469423602,1
4251469423374,1
4251469423367,1
4251469423596,1
4251469474017,1
4251469474024,1
4251469474031,1
4251469474048,1
4251469428713,2
4251469473577,1
4251469425286,1
4251469425309,1
4251469425262,1
4251469424975,1
4251469425019,1
4251469425163,1
4251469425149,1
4251469425088,1
4251469425118,1
4251469425132,1
4251469425323,1
4251469425033,1
4251469425200,1
4251469425040,1
4251469425071,1
4251469425125,1
4251469425101,1
4251469425217,1
4251469425255,1
4251469425057,1
4251469425248,1
4251469424982,1
4251469424999,1
4251469425279,1
4251469425316,1
4251469425194,1
4251469424968,1
4251469423725,1
4251469425293,1
4251469428812,1
4251469424470,1
4251469424371,1
4251469423558,1
4251469424456,1
4251469424425,1
4251469423961,1
4251469424876,1
4251469424432,1
4251469424418,1
4251469423893,1
4251469424388,1
4251469423497,1
4251469423503,1
4251469424517,1
4251469423541,1
4251469423534,1
4251469423510,1
4251469423923,1
4251469428591,7
4251469413351,1
4251469428966,1
4251469428737,2
4251469423640,1
4251469425187,1
4251469424869,1
4251469425231,1
4251469425002,1
4251469425064,1
4251469423473,1
4251469423466,1
4251469423459,1
4251469423480,1
4251469423435,1
4251469423428,1
4251469421677,1
4251469424524,1
4251469423411,1
4251469424531,1
4251469423404,1
4251469424548,1
4251469423398,1
4251469423381,1
4251469423732,1
4251469423947,1
4251469423589,1
4251469424487,1
4251469445284,1
4251469445291,1
4251469445857,1
4251469445277,1
4251469445369,1
4251469445376,1
4251469445864,1
4251469425354,1
4251469425361,1
4251469477582,1
4251469410428,1
4251469429048,1
4251469410206,2
4251469410176,15
4251469410596,3
4251469410497,1
4251469429031,2
4251469464926,1
4251469425507,1
4251469425422,1
4251469424814,1
4251469425415,1
4251469425408,1
4251469443853,1
4251469438866,1
4251469438859,1
4251469425453,1
4251469425392,1
4251469425439,1
4251469425484,1
4251469425491,1
4251469425514,1
4251469442474,1
4251469442481,1
4251469442498,1
4251469478664,1
4251469478657,1
4251469478640,1
4251469424791,1
4251469410435,1
4251469443761,1
4251469425477,1
4251469425460,1
4251469410527,1
4251469443754,1
4251469473973,1
4251469472815,1
4251469409354,1
4251469409460,1
4251469424807,1
4251469424838,1
4251469410183,1
4251469429086,1
4251469429055,1
4251469413306,3
4251469413344,3
4251469424302,1
4251469424555,1
4251469424272,1
4251469421271,1
4251469421318,1
4251469421288,1
4251469421363,1
4251469421110,1
4251469421486,1
4251469421462,1
4251469421479,1
4251469421455,1
4251469421448,1
4251469421431,1
4251469421325,1
4251469421219,1
4251469421080,1
4251469421059,1
4251469421400,1
4251469421394,1
4251469421424,1
4251469421592,1
4251469421196,1
4251469421578,1
4251469478558,1
4251469478541,1
4251469421387,1
4251469421356,1
4251469424135,1
4251469428607,8
4251469424173,1
4251469424203,1
4251469424227,1
4251469423664,1
4251469421561,1
4251469421073,1
4251469421172,1
4251469421103,1
4251469421158,1
4251469421097,1
4251469421240,1
4251469421134,1
4251469428881,2
4251469428973,1
4251469428935,2
4251469428829,1
4251469421066,1
4251469424012,1
4251469424050,1
4251469424104,1
4251469421042,1
4251469421257,1
4251469423985,1
4251469424319,1
4251469421530,1
4251469424913,1
4251469421189,1
4251469421349,1
4251469421264,1
4251469421509,1
4251469421516,1
4251469421523,1
4251469421554,1
4251469421653,1
4251469421295,1
4251469421660,1
4251469421691,1
4251469421639,1
4251469421615,1
4251469421608,1
4251469424265,1
4251469473218,1
4251469441729,1
4251469441736,1
4251469441774,1
4251469441767,1
4251469441750,1
4251469410565,4
4251469410237,3
4251469441842,1
4251469442047,1
4251469442030,1
4251469442054,1
4251469442061,1
4251469441927,1
4251469442016,1
4251469445024,2
4251469444959,1
4251469442221,1
4251469441941,1
4251469442108,1
4251469442092,1
4251469438231,1
4251469441958,1
4251469442207,1
4251469442238,1
4251469442191,1
4251469441989,1
4251469442160,1
4251469441781,1
4251469441835,1
4251469441804,1
4251469442139,1
4251469414563,1
4251469414525,1
4251469414600,1
4251469414587,1
4251469414495,1
4251469414594,1
4251469414501,1
4251469414532,1
4251469474321,1
4251469414570,1
4251469414556,1
4251469474253,1
4251469474260,1
4251469414518,1
4251469409927,19
4251469409897,6
4251469409880,8
4251469409903,3
4251469478510,1
4251469423718,1
4251469424111,1
4251469424081,1
4251469424067,1
4251469424036,1
4251469424029,1
4251469424005,1
4251469424043,1
4251469428362,6
4251469428430,1
4251469424333,1
4251469424258,1
4251469424296,1
4251469421165,1
4251469424241,1
4251469423701,1
4251469424142,1
4251469424159,1
4251469424166,1
4251469424197,1
4251469424210,1
4251469424234,1
4251469424074,1
4251469472280,2
4251469449701,1
4251469472273,2
4251469474444,3
4251469478527,1
4251469461888,1
4251469461833,1
4251469439719,1
4251469439740,1
4251469439757,1
4251469439764,1
4251469439733,1
4251469438217,1
4251469439795,1
4251469472334,1
4251469472402,1
4251469472259,1
4251469472242,1
4251469472594,1
4251469472235,1
4251469472396,1
4251469438194,1
4251469439771,1
4251469439788,1
4251469439726,1
4251469474413,1
4251469461871,1
4251469461918,1
4251469410510,1
4251469413320,9
4251469464735,1
4251469413283,8
4251469410190,7
4251469429000,2
4251469478404,2
4251469465169,1
4251469472488,1
4251469473126,1
4251469439306,1
4251469472457,1
4251469464933,1
4251469473867,1
4251469473843,1
4251469473034,1
4251469443709,1
4251469473164,1
4251469474345,1
4251469443778,1
4251469473119,1
4251469472976,1
4251469429024,1
4251469429017,2
4251469479098,1
4251469479128,1
4251469479111,1
4251469432062,1
4251469432031,1
4251469431935,1
4251469431973,1
4251469432017,1
4251469432055,1
4251469432116,1
4251469432086,1
4251469432109,1
4251469432024,1
4251469431997,1
4251469432000,1
4251469431942,1
4251469431966,1
4251469432093,1
4251469431959,1
4251469432048,1
4251469432079,1
4251469434936,1
4251469434967,1
4251469434837,1
4251469434806,1
4251469434981,1
4251469435421,1
4251469435445,1
4251469434998,1
4251469434899,1
4251469434882,1
4251469434905,1
4251469434783,1
4251469448766,1
4251469478695,1
4251469449923,2
4251469449336,1
4251469449312,1
4251469449329,1
4251469432253,1
4251469432277,1
4251469472693,1
4251469472679,1
4251469459724,1
4251469472716,1
4251469432284,1
4251469429888,1
4251469475090,1
4251469440524,1
4251469433489,1
4251469433502,1
4251469433434,1
4251469433427,1
4251469433267,1
4251469433496,1
4251469433458,1
4251469433472,1
4251469433328,1
4251469433281,1
4251469433410,1
4251469432642,1
4251469451070,1
4251469429598,1
4251469447813,1
4251469447790,1
4251469448773,1
4251469447820,1
4251469441002,1
4251469432628,1
4251469429611,1
4251469430266,1
4251469430167,1
4251469420274,1
4251469436398,1
4251469417175,1
4251469417038,1
4251469435636,1
4251469447899,1
4251469429864,1
4251469417922,2
4251469417274,1
4251469441019,1
4251469432635,1
4251469414488,1
4251469447912,1
4251469420526,1
4251469447844,1
4251469420533,1
4251469448872,1
4251469417007,1
4251469437159,1
4251469416895,1
4251469430990,1
4251469436312,1
4251469448841,1
4251469436367,1
4251469419742,1
4251469440746,1
4251469430280,1
4251469436299,1
4251469447806,1
4251469446991,1
4251469436282,1
4251469447837,1
4251469440364,1
4251469448926,1
4251469432833,1
4251469449244,1
4251469432413,1
4251469433380,1
4251469433403,1
4251469433342,1
4251469479012,1
4251469436350,1
4251469436381,1
4251469409279,3
4251469438361,1
4251469438354,1
4251469438347,1
4251469438385,1
4251469409385,2
4251469433298,1
4251469433366,1
4251469433311,1
4251469448797,1
4251469448834,1
4251469419865,1
4251469436794,1
4251469448858,1
4251469448780,1
4251469419599,1
4251469448902,1
4251469433397,1
4251469474390,1
4251469428911,5
4251469428928,4
4251469428904,4
4251469428898,3
4251469413337,6
4251469413290,8
4251469425538,1
4251469474338,1
4251469410305,1
4251469410268,1
4251469410374,3
4251469410404,4
4251469428997,2
4251469473379,1
4251469473850,1
4251469472655,1
4251469473959,1
4251469438910,1
4251469473720,1
4251469425545,1
4251469473881,1
4251469472648,1
4251469410329,1
4251469473942,1
4251469472631,1
4251469472662,1
4251469420540,1
4251469432918,1
4251469432895,1
4251469447349,1
4251469448155,1
4251469436749,1
4251469436732,1
4251469435841,1
4251469409705,1
4251469409637,1
4251469436725,1
4251469432925,1
4251469440425,1
4251469440180,1
4251469432376,1
4251469441699,1
4251469440159,1
4251469440418,1
4251469447363,1
4251469435827,1
4251469441682,1
4251469431478,1
4251469440166,1
4251469436756,1
4251469435803,1
4251469448117,1
4251469436688,1
4251469447936,1
4251469479166,1
4251469447400,1
4251469447974,1
4251469418226,1
4251469450363,1
4251469436664,1
4251469440173,1
4251469440135,1
4251469432338,1
4251469474871,1
4251469441194,1
4251469441279,1
4251469450967,1
4251469410718,1
4251469410572,1
4251469410701,1
4251469410541,1
4251469441125,1
4251469419933,1
4251469447738,1
4251469431270,1
4251469432291,1
4251469431263,1
4251469441071,1
4251469435568,1
4251469435537,1
4251469435452,1
4251469435483,1
4251469435551,1
4251469435575,1
4251469435506,1
4251469479081,1
4251469435308,1
4251469441187,1
4251469441446,1
4251469441163,1
4251469441255,1
4251469441248,1
4251469441477,1
4251469441224,1
4251469441286,1
4251469435032,1
4251469435049,1
4251469435056,1
4251469435216,1
4251469474529,1
4251469435193,1
4251469435247,1
4251469435278,1
4251469435254,1
4251469435209,1
4251469435261,1
4251469435186,1
4251469435223,1
4251469435179,1
4251469435230,1
4251469409583,1
4251469409651,1
4251469438477,1
4251469438576,1
4251469461222,1
4251469461215,1
4251469461239,1
4251469461260,1
4251469461284,1
4251469461277,1
4251469461307,1
4251469461291,1
4251469461321,1
4251469461314,1
4251469461246,1
4251469438484,1
4251469409286,1
4251469432482,1
4251469447158,1
4251469447448,1
4251469440845,1
4251469436466,1
4251469432604,1
4251469429758,1
4251469420014,1
4251469430525,1
4251469429727,1
4251469436442,1
4251469441026,1
4251469447165,1
4251469435681,1
4251469420038,1
4251469417069,1
4251469419827,1
4251469441293,1
4251469429703,1
4251469419858,1
4251469429710,1
4251469447622,1
4251469447431,1
4251469417311,1
4251469447905,1
4251469429734,1
4251469447080,3
4251469447523,2
4251469438545,1
4251469438422,1
4251469438521,1
4251469438446,1
4251469438491,1
4251469438460,1
4251469475144,1
4251469475151,1
4251469436916,2
4251469436961,1
4251469419841,1
4251469436862,1
4251469436954,1
4251469436909,1
4251469418134,1
4251469436978,1
4251469420304,1
4251469433816,1
4251469475076,1
4251469449404,1
4251469449428,1
4251469433847,1
4251469433830,1
4251469433861,1
4251469433755,1
4251469433854,1
4251469433908,1
4251469433823,1
4251469478824,1
4251469478817,1
4251469445475,1
4251469429383,1
4251469429406,1
4251469429390,1
4251469414983,1
4251469415737,1
4251469415133,1
4251469415676,1
4251469415614,1
4251469415089,1
4251469414976,1
4251469415140,1
4251469414914,1
4251469415287,1
4251469415812,1
4251469416123,1
4251469415874,1
4251469415249,1
4251469414747,1
4251469414990,1
4251469415836,1
4251469415171,1
4251469415195,1
4251469415164,1
4251469415157,1
4251469415775,1
4251469415744,1
4251469415201,1
4251469415119,1
4251469415218,1
4251469415829,1
4251469416321,1
4251469415751,1
4251469415355,1
4251469414907,1
4251469415638,1
4251469416093,1
4251469414891,1
4251469415256,1
4251469415492,1
4251469415430,1
4251469414785,1
4251469416512,1
4251469415188,1
4251469415409,1
4251469416116,1
4251469414860,1
4251469414877,1
4251469416604,1
4251469414884,1
4251469415843,1
4251469416161,1
4251469416154,1
4251469414839,1
4251469414969,1
4251469415485,1
4251469415652,1
4251469416314,1
4251469416307,1
4251469415461,1
4251469415379,1
4251469414945,1
4251469416598,1
4251469415782,1
4251469415102,1
4251469415508,1
4251469414778,1
4251469415867,1
4251469415768,1
4251469414792,1
4251469415263,1
4251469416581,1
4251469416109,1
4251469415683,1
4251469416291,1
4251469415904,1
4251469416369,1
4251469414709,1
4251469416222,1
4251469416543,1
4251469416550,1
4251469415027,1
4251469415577,1
4251469474598,1
4251469428287,1
4251469428300,1
4251469416208,1
4251469415881,1
4251469416352,1
4251469415898,1
4251469415553,1
4251469420618,1
4251469420595,1
4251469420687,1
4251469421745,1
4251469420649,1
4251469423862,1
4251469428867,7
4251469428775,4
4251469428584,8
4251469428454,6
4251469423879,1
4251469423886,1
4251469420564,1
4251469428621,1
4251469428676,3
4251469420571,1
4251469424920,1
4251469474062,1
4251469474055,1
4251469420861,1
4251469420946,1
4251469421714,1
4251469428720,1
4251469428805,1
4251469428959,2
4251469428683,2
4251469420632,1
4251469420830,1
4251469420557,1
4251469421035,1
4251469420977,1
4251469420922,1
4251469420885,1
4251469421028,1
4251469421004,1
4251469420953,1
4251469420878,1
4251469420991,1
4251469420625,1
4251469420960,1
4251469420793,1
4251469420601,1
4251469420656,1
4251469420670,1
4251469420786,1
4251469420854,1
4251469420847,1
4251469420892,1
4251469420823,1
4251469420694,1
4251469420731,1
4251469420724,1
4251469420717,1
4251469420755,1
4251469420762,1
4251469420779,1
4251469421721,1
4251469473997,1
4251469421752,1
4251469420663,1
4251469475182,1
4251469434868,1
4251469420120,1
4251469449619,1
4251469450370,1
4251469447585,1
4251469436695,1
4251469420182,1
4251469434103,1
4251469440401,1
4251469434165,1
4251469434080,1
4251469433960,1
4251469450318,1
4251469450134,1
4251469450349,1
4251469450035,1
4251469450325,1
4251469450288,1
4251469417090,1
4251469450387,1
4251469417984,1
4251469417083,1
4251469420328,1
4251469418035,1
4251469418066,1
4251469418073,1
4251469418127,1
4251469418080,1
4251469417908,1
4251469431133,1
4251469441316,1
4251469449077,1
4251469417755,1
4251469417601,1
4251469417588,1
4251469417571,1
4251469417533,1
4251469417359,1
4251469417472,1
4251469417465,1
4251469474826,1
4251469450417,1
4251469474802,1
4251469475069,1
4251469474819,1
4251469474796,1
4251469475205,1
4251469478862,1
4251469478831,1
4251469409774,1
4251469409712,1
4251469420113,1
4251469431201,1
4251469430839,1
4251469429802,1
4251469417878,1
4251469441361,1
4251469431171,1
4251469432369,1
4251469448124,1
4251469432512,1
4251469430570,1
4251469417526,1
4251469447271,1
4251469447288,1
4251469417557,1
4251469417687,1
4251469417434,1
4251469417779,1
4251469440289,1
4251469417380,1
4251469431164,1
4251469448063,1
4251469417595,1
4251469449015,1
4251469446502,1
4251469431447,1
4251469448094,1
4251469440944,1
4251469430679,1
4251469447196,1
4251469430785,1
4251469430778,1
4251469430709,1
4251469417854,1
4251469447370,1
4251469435704,1
4251469430730,1
4251469431218,1
4251469417700,1
4251469446571,1
4251469417670,1
4251469441347,1
4251469416956,1
4251469417762,1
4251469416963,1
4251469435711,1
4251469447547,1
4251469475113,1
4251469472686,1
4251469435087,1
4251469435322,1
4251469435063,1
4251469432598,1
4251469429468,1
4251469429444,1
4251469429451,1
4251469429475,1
4251469429420,1
4251469429437,1
4251469474918,1
4251469433946,1
4251469457560,8
4251469478886,1
4251469433915,1
4251469433939,1
4251469433922,1
4251469448971,1
4251469420311,1
4251469436985,1
4251469417236,1
4251469475137,1
4251469475168,1
4251469475175,1
4251469451131,1
4251469432666,1
4251469429789,1
4251469436480,1
4251469441323,1
4251469447646,1
4251469441033,1
4251469440371,1
4251469441309,1
4251469432321,1
4251469449466,1
4251469449695,1
4251469449787,1
4251469449824,1
4251469451117,1
4251469461420,1
4251469461413,1
4251469461406,1
4251469461390,1
4251469461383,1
4251469461376,1
4251469461369,1
4251469461352,1
4251469461345,1
4251469461338,1
4251469449664,1
4251469449749,1
4251469449817,1
4251469449497,1
4251469449671,1
4251469449510,1
4251469449732,1
4251469449442,1
4251469449459,1
4251469458130,2
4251469457942,5
4251469457492,2
4251469460003,1
4251469432581,1
4251469409668,3
4251469457744,12
4251469449473,1
4251469409590,1
4251469432499,1
4251469438668,1
4251469409736,2
4251469431331,1
4251469431362,1
4251469431324,1
4251469438613,1
4251469438620,1
4251469431485,1
4251469438552,1
4251469438606,1
4251469438590,1
4251469438583,1
4251469438637,1
4251469438644,1
4251469438651,1
4251469438682,1
4251469438699,1
4251469438705,1
4251469461925,1
4251469409408,1
4251469444546,1
4251469478565,1
4251469472839,1
4251469441903,1
4251469441880,1
4251469442153,1
4251469442146,1
4251469442177,1
4251469441866,1
4251469441873,1
4251469441798,1
4251469441811,1
4251469442122,1
4251469441828,1
4251469442085,1
4251469445161,1
4251469445147,1
4251469472822,1
4251469473300,1
4251469472846,1
4251469473225,1
4251469473232,1
4251469444805,1
4251469444799,1
4251469445055,1
4251469444751,1
4251469410671,1
4251469444614,1
4251469444584,1
4251469444591,1
4251469444577,1
4251469444553,1
4251469444539,1
4251469444522,1
4251469444737,1
4251469445192,1
4251469445208,1
4251469444928,1
4251469444515,1
4251469444560,1
4251469444782,1
4251469444775,1
4251469444607,1
4251469444713,1
4251469444720,1
4251469444706,1
4251469444690,1
4251469444683,1
4251469444669,1
4251469444652,1
4251469444621,1
4251469444638,1
4251469444744,1
4251469445062,1
4251469444829,1
4251469444843,1
4251469444836,1
4251469444911,1
4251469445130,1
4251469444874,1
4251469444898,1
4251469444867,1
4251469444980,1
4251469444768,1
4251469444942,1
4251469444881,1
4251469444676,1
4251469445154,1
4251469444966,1
4251469445031,1
4251469445079,1
4251469445017,1
4251469444997,1
4251469445048,1
4251469445000,1
4251469444935,1
4251469444812,1
4251469444850,1
4251469444973,1
4251469444904,1
4251469473324,1
4251469445604,1
4251469445420,1
4251469445628,1
4251469445901,1
4251469445918,1
4251469445895,1
4251469445840,1
4251469445765,1
4251469445796,1
4251469445390,1
4251469445659,1
4251469446298,1
4251469446373,1
4251469445222,1
4251469473188,1
4251469473133,1
4251469473195,1
4251469474000,1
4251469473027,1
4251469473003,1
4251469472990,1
4251469473010,1
4251469472983,1
4251469472853,1
4251469472877,1
4251469472907,1
4251469472914,1
4251469472938,1
4251469472921,1
4251469472884,1
4251469472952,1
4251469472969,1
4251469441965,1
4251469441972,1
4251469442313,1
4251469442399,1
4251469442429,1
4251469442351,1
4251469442405,1
4251469445611,1
4251469445758,1
4251469445789,1
4251469477568,2
4251469477575,1
4251469409989,3
4251469410244,1
4251469445345,1
4251469445468,1
4251469445680,1
4251469441996,1
4251469442436,1
4251469442290,1
4251469441859,1
4251469442283,1
4251469442443,1
4251469442337,1
4251469445239,1
4251469445697,1
4251469445246,1
4251469445260,1
4251469445352,1
4251469445314,1
4251469445567,1
4251469445383,1
4251469445307,1
4251469445635,1
4251469445666,1
4251469445482,1
4251469445499,1
4251469445826,1
4251469442276,1
4251469445642,1
4251469445703,1
4251469445710,1
4251469445673,1
4251469445819,1
4251469473102,1
4251469473171,1
4251469472761,1
4251469472860,1
4251469473393,1
4251469472945,1
4251469473201,1
4251469445253,1
4251469472891,1
4251469442412,1
4251469410589,1
4251469434844,1
4251469435094,1
4251469434851,1
4251469435285,1
4251469429482,1
4251469429499,1
4251469441040,1
4251469449756,1
4251469417342,1
4251469450905,1
4251469431348,1
4251469409309,1
4251469409415,1
4251469417939,1
4251469417564,1
4251469449947,1
4251469449886,1
4251469450974,1
4251469434059,1
4251469434042,1
4251469434066,1
4251469434127,1
4251469434158,1
4251469474949,1
4251469433984,1
4251469417106,1
4251469446496,1
4251469417960,1
4251469437043,1
4251469437012,1
4251469437029,1
4251469448988,1
4251469437036,1
4251469417113,1
4251469420359,1
4251469418011,1
4251469436992,1
4251469447240,1
4251469441514,1
4251469449275,1
4251469432239,1
4251469475236,1
4251469461932,1
4251469438750,1
4251469438767,1
4251469438736,1
4251469438712,1
4251469447295,1
4251469448032,1
4251469420373,1
4251469475052,1
4251469431379,1
4251469447660,1
4251469441385,1
4251469447653,1
4251469417496,1
4251469447882,1
4251469447929,1
4251469447875,1
4251469436503,1
4251469441354,1
4251469440074,1
4251469475106,1
4251469449893,1
4251469449909,1
4251469450042,1
4251469448018,1
4251469447226,1
4251469449527,1
4251469449558,1
4251469409422,1
4251469438743,1
4251469438729,1
4251469461437,1
4251469420106,1
4251469478916,1
4251469478909,1
