sku,ean,qty,type,name
RDTeppstar90x60,4251469408432,4,variant_child,RDTeppstar
RDTeppstar140x70,4251469452237,0,variant_child,RDTeppstar
RDTeppstar200x140,4251469408470,-1,variant_child,RDTeppstar
RDTeppstar240x170,4251469408487,0,variant_child,RDTeppstar
RDTeppstar300x200,4251469452244,0,variant_child,RDTeppstar
RDTeppstar350x250,4251469452268,0,variant_child,RDTeppstar
RDTeppstar200x80,4251469408449,0,variant_child,RDTeppstar
RDTeppstar300x80,4251469408456,3,variant_child,RDTeppstar
SIBGWeys180x120,4251469452053,1,variant_child,SIBGWeys
SIBGWeys240x170,4251469412033,1,variant_child,SIBGWeys
SIBGWeys340x240,4251469412057,1,variant_child,SIBGWeys
SIBGWeys300x75,4251469412040,2,variant_child,SIBGWeys
GRChenille90x60,4251469411517,2,variant_child,GRChenille
GRChenille140x70,4251469411524,2,variant_child,GRChenille
GRChenille180x120,4251469411531,1,variant_child,GRChenille
GRChenille230x160,4251469411548,1,variant_child,GRChenille
SGR567Uni60x40,4251469453661,0,variant_child,SGR567Uni
SGR567Uni90x60,4251469402676,1,variant_child,SGR567Uni
SGR567Uni140x70,4251469402683,8,variant_child,SGR567Uni
SGR567Uni200x140,4251469402720,3,variant_child,SGR567Uni
SGR567Uni240x170,4251469402737,3,variant_child,SGR567Uni
SGR567Uni300x200,4251469402768,5,variant_child,SGR567Uni
SGR567Uni300x250,4251469402775,1,variant_child,SGR567Uni
SGR567Uni350x250,4251469402782,3,variant_child,SGR567Uni
SGR567Uni400x300,4251469402799,1,variant_child,SGR567Uni
SGR567Uni200x80,4251469402690,3,variant_child,SGR567Uni
SGR567Uni300x80,4251469402706,3,variant_child,SGR567Uni
SGR567Uni400x80,4251469402713,4,variant_child,SGR567Uni
SGR567Uni200x200Q,4251469402744,1,variant_child,SGR567Uni
SGR567Uni200x200R,4251469402751,1,variant_child,SGR567Uni
BGNova140x70,4251469405394,12,variant_child,BGNova
BGNova200x140,4251469405424,8,variant_child,BGNova
BGNova240x170,4251469405431,8,variant_child,BGNova
BGNova300x200,4251469405448,6,variant_child,BGNova
BGNova350x250,4251469405462,2,variant_child,BGNova
BGNova400x300,4251469413139,1,variant_child,BGNova
BGNova200x80,4251469405400,2,variant_child,BGNova
BGNova300x80,4251469405417,0,variant_child,BGNova
ORTeppstar60x40,4251469451308,20,variant_child,ORTeppstar
ORTeppstar250x250Q,4251469408111,4,variant_child,ORTeppstar
ORTeppstar300x250,4251469408135,1,variant_child,ORTeppstar
ORTeppstar350x250,4251469453975,0,variant_child,ORTeppstar
ORTeppstar400x300,4251469408142,3,variant_child,ORTeppstar
ORTeppstar200x80,4251469408029,4,variant_child,ORTeppstar
ORTeppstar300x80,4251469408043,6,variant_child,ORTeppstar
ORTeppstar400x80,4251469408050,1,variant_child,ORTeppstar
ORTeppstar90x60,4251469408012,11,variant_child,ORTeppstar
ORTeppstar140x70,4251469408036,8,variant_child,ORTeppstar
ORTeppstar160x90,4251469408067,2,variant_child,ORTeppstar
ORTeppstar200x140,4251469408081,6,variant_child,ORTeppstar
ORTeppstar240x170,4251469408098,4,variant_child,ORTeppstar
ORTeppstar300x200,4251469408128,1,variant_child,ORTeppstar
SVChenille90x60,4251469411623,1,variant_child,SVChenille90x60
SVChenille140x70,4251469411630,2,variant_child,SVChenille90x60
SVChenille180x120,4251469411647,1,variant_child,SVChenille90x60
SVChenille230x160,4251469411654,2,variant_child,SVChenille90x60
RDChenille90x60,4251469411708,2,variant_child,RDChenille
RDChenille140x70,4251469411715,1,variant_child,RDChenille
RDChenille180x120,4251469411722,2,variant_child,RDChenille
RDChenille230x160,4251469411739,2,variant_child,RDChenille
RDFenth90x60,4251469452671,10,variant_child,RDFenth
RDFenth140x70,4251469451810,15,variant_child,RDFenth
RDFenth200x140,4251469401358,0,variant_child,RDFenth
RDFenth240x80,4251469401297,0,variant_child,RDFenth
RDFenth300x80,4251469401303,-1,variant_child,RDFenth
RDFenth200x200R,4251469401389,2,variant_child,RDFenth
RDFenth240x170O,4251469452688,2,variant_child,RDFenth
RDFenth240x170,4251469401365,-2,variant_child,RDFenth
RDFenth250x200,4251469452695,2,variant_child,RDFenth
RDFenth300x200,4251469401396,6,variant_child,RDFenth
RDFenth300x250,4251469452886,1,variant_child,RDFenth
RDFenth350x250,4251469401419,0,variant_child,RDFenth
RDFenth200x80,4251469401280,0,variant_child,RDFenth
GDJaipur140x70,4251469409019,1,variant_child,GDJaipur
GDJaipur160x90,4251469409026,5,variant_child,GDJaipur
GDJaipur240x170,4251469451537,-1,variant_child,GDJaipur
GDJaipur300x200,4251469409057,0,variant_child,GDJaipur
RDJaipur140x70,4251469409132,19,variant_child,RDJaipur
RDJaipur160x90,4251469451438,1,variant_child,RDJaipur
RDJaipur240x170,4251469409163,0,variant_child,RDJaipur
RDJaipur350x250,4251469409187,0,variant_child,RDJaipur
SCUni400x80,4251469403529,3,variant_child,SCUni
SCUni300x200,4251469403550,0,variant_child,SCUni
SCUni300x250,4251469403567,0,variant_child,SCUni
SCUni350x250,4251469403574,1,variant_child,SCUni
SCUni400x300,4251469403581,0,variant_child,SCUni
SCUni200x80,4251469403505,4,variant_child,SCUni
SCUni300x80,4251469403512,5,variant_child,SCUni
SCUni60x40,4251469453760,0,variant_child,SCUni
SCUni90x60,4251469453777,0,variant_child,SCUni
SCUni140x70,4251469453784,0,variant_child,SCUni
SCUni160x90,4251469451940,2,variant_child,SCUni
SCUni200x140,4251469453791,0,variant_child,SCUni
SCUni240x170,4251469403543,1,variant_child,SCUni
BLTeppstar240x170,4251469408265,9,variant_child,BLTeppstar
BLTeppstar300x200,4251469408272,10,variant_child,BLTeppstar
BLTeppstar350x250,4251469452220,4,variant_child,BLTeppstar
BLTeppstar200x80,4251469408210,-1,variant_child,BLTeppstar
BLTeppstar300x80,4251469408227,4,variant_child,BLTeppstar
BLTeppstar60x40,4251469408197,5,variant_child,BLTeppstar
BLTeppstar90x60,4251469408241,-1,variant_child,BLTeppstar
BLTeppstar140x70,4251469408203,8,variant_child,BLTeppstar
BLTeppstar160x90,4251469408234,6,variant_child,BLTeppstar
BLTeppstar200x140,4251469408258,4,variant_child,BLTeppstar
ORJaipur140x70,4251469409194,7,variant_child,ORJaipur
ORJaipur160x90,4251469409200,8,variant_child,ORJaipur
ORJaipur180x120,4251469409217,-1,variant_child,ORJaipur
ORJaipur240x170,4251469409224,4,variant_child,ORJaipur
ORJaipur300x200,4251469409231,2,variant_child,ORJaipur
MLRDFancy140x70,4251469404250,2,variant_child,MLRDFancy
MLRDFancy160x90,4251469404212,-1,variant_child,MLRDFancy
MLRDFancy180x120,4251469404229,-2,variant_child,MLRDFancy
MLRDFancy240x170,4251469404243,3,variant_child,MLRDFancy
MLRDFancy300x200,4251469451179,3,variant_child,MLRDFancy
MLRDFancy200x80,4251469404199,7,variant_child,MLRDFancy
MLRDFancy300x80,4251469404205,2,variant_child,MLRDFancy
RDNova140x70,4251469405639,7,variant_child,RDNova
RDNova200x140,4251469405660,8,variant_child,RDNova
RDNova240x170,4251469405677,7,variant_child,RDNova
RDNova300x200,4251469405684,6,variant_child,RDNova
RDNova350x250,4251469405707,3,variant_child,RDNova
RDNova400x300,4251469413160,0,variant_child,RDNova
RDNova300x80,4251469405653,0,variant_child,RDNova
TKTeppstar250x200,4251469408371,1,variant_child,TKTeppstar
TKTeppstar300x200,4251469408395,4,variant_child,TKTeppstar
TKTeppstar350x250,4251469452756,0,variant_child,TKTeppstar
TKTeppstar400x300,4251469408418,1,variant_child,TKTeppstar
TKTeppstar200x80,4251469408319,3,variant_child,TKTeppstar
TKTeppstar300x80,4251469408326,9,variant_child,TKTeppstar
TKTeppstar60x40,4251469408289,0,variant_child,TKTeppstar
TKTeppstar90x60,4251469408296,4,variant_child,TKTeppstar
TKTeppstar140x70,4251469408302,5,variant_child,TKTeppstar
TKTeppstar160x90,4251469408340,5,variant_child,TKTeppstar
TKTeppstar200x140,4251469408357,5,variant_child,TKTeppstar
TKTeppstar240x170,4251469408364,2,variant_child,TKTeppstar
TKTeppstar350x80,4251469408333,0,variant_child,TKTeppstar
TKTeppstar250x250Q,4251469408388,2,variant_child,TKTeppstar
RDFancy140x70,4251469404267,23,variant_child,RDFancy
RDFancy160x90,4251469404298,0,variant_child,RDFancy
RDFancy180x120,4251469404304,15,variant_child,RDFancy
RDFancy200x140,4251469404311,0,variant_child,RDFancy
RDFancy240x170,4251469404328,13,variant_child,RDFancy
RDFancy300x200,4251469404335,22,variant_child,RDFancy
RDFancy200x80,4251469404274,15,variant_child,RDFancy
RDFancy300x80,4251469404281,19,variant_child,RDFancy
ORFlowy140x70,4251469407275,1,variant_child,ORFlowy
ORFlowy200x140,4251469407305,2,variant_child,ORFlowy
ORFlowy240x170,4251469407312,3,variant_child,ORFlowy
ORFlowy300x200,4251469407329,2,variant_child,ORFlowy
ORFlowy350x250,4251469407336,1,variant_child,ORFlowy
ORFlowy400x300,4251469407343,1,variant_child,ORFlowy
ORFlowy200x80,4251469407282,3,variant_child,ORFlowy
ORFlowy300x80,4251469407299,3,variant_child,ORFlowy
TKUni200x200R,4251469406599,1,variant_child,TKUni
TKUni300x200,4251469406605,5,variant_child,TKUni
TKUni300x250,4251469406612,0,variant_child,TKUni
TKUni350x250,4251469453586,0,variant_child,TKUni
TKUni200x80,4251469406513,2,variant_child,TKUni
TKUni300x80,4251469406520,8,variant_child,TKUni
TKUni400x80,4251469406537,4,variant_child,TKUni
TKUni60x40,4251469406490,0,variant_child,TKUni
TKUni90x60,4251469453579,0,variant_child,TKUni
TKUni140x70,4251469406506,4,variant_child,TKUni
TKUni160x90,4251469406544,0,variant_child,TKUni
TKUni200x140,4251469406568,-1,variant_child,TKUni
TKUni240x170,4251469406575,-1,variant_child,TKUni
SVTeppstar60x40,4251469453326,0,variant_child,SVTeppstar
SVTeppstar90x60,4251469451292,10,variant_child,SVTeppstar
SVTeppstar140x70,4251469407817,1,variant_child,SVTeppstar
SVTeppstar200x140,4251469407848,1,variant_child,SVTeppstar
SVTeppstar240x170,4251469407855,2,variant_child,SVTeppstar
SVTeppstar300x200,4251469413184,0,variant_child,SVTeppstar
SVTeppstar350x250,4251469407862,0,variant_child,SVTeppstar
SVTeppstar200x80,4251469407824,1,variant_child,SVTeppstar
SVTeppstar300x80,4251469407831,2,variant_child,SVTeppstar
BLFlowy140x70,4251469407435,-1,variant_child,BLFLowy
BLFlowy200x140,4251469407466,1,variant_child,BLFLowy
BLFlowy240x170,4251469407473,3,variant_child,BLFLowy
BLFlowy300x200,4251469407480,3,variant_child,BLFLowy
BLFlowy350x250,4251469407497,1,variant_child,BLFLowy
BLFlowy400x300,4251469407503,1,variant_child,BLFLowy
BLFlowy200x80,4251469407442,2,variant_child,BLFLowy
BLFlowy300x80,4251469407459,2,variant_child,BLFLowy
BLUni60x40,4251469403598,-3,variant_child,BLUni
BLUni90x60,4251469453807,0,variant_child,BLUni
BLUni140x70,4251469453814,0,variant_child,BLUni
BLUni160x90,4251469451971,2,variant_child,BLUni
BLUni200x140,4251469453821,0,variant_child,BLUni
BLUni240x170,4251469403642,7,variant_child,BLUni
BLUni300x200,4251469403659,3,variant_child,BLUni
BLUni300x250,4251469453838,0,variant_child,BLUni
BLUni350x250,4251469403666,-1,variant_child,BLUni
BLUni300x80,4251469403611,0,variant_child,BLUni
BLUni400x80,4251469403628,2,variant_child,BLUni
BKMilla300x200,4251469416727,10,variant_child,BKMilla
BKMilla240x155,4251469416734,7,variant_child,BKMilla
Varna60x40,4251469412804,326,variant_child,Varna
Varna90x60,4251469412811,551,variant_child,Varna
Varna180x120,4251469457300,48,variant_child,Varna
GRErana180x120,4251469412330,0,variant_child,GRErana
GDFancy140x70,4251469404410,0,variant_child,GDFancy
GDFancy300x80,4251469404434,4,variant_child,GDFancy
GDFancy160x90,4251469404441,2,variant_child,GDFancy
GDFancy180x120,4251469404458,0,variant_child,GDFancy
GDFancy200x140,4251469404465,3,variant_child,GDFancy
GDFancy240x170,4251469404472,-1,variant_child,GDFancy
GDFancy300x200,4251469413252,0,variant_child,GDFancy
GDFancy200x80,4251469404427,8,variant_child,GDFancy
RDFlowy140x70,4251469407596,3,variant_child,RDFlowy
RDFlowy200x140,4251469407626,3,variant_child,RDFlowy
RDFlowy240x170,4251469407633,4,variant_child,RDFlowy
RDFlowy300x200,4251469407640,3,variant_child,RDFlowy
RDFlowy350x250,4251469407657,2,variant_child,RDFlowy
RDFlowy200x80,4251469407602,2,variant_child,RDFlowy
RDFlowy300x80,4251469407619,4,variant_child,RDFlowy
GREYUni60x40,4251469453623,0,variant_child,GREYUni
GREYUni90x60,4251469453630,0,variant_child,GREYUni
GREYUni140x70,4251469406711,7,variant_child,GREYUni
GREYUni160x90,4251469406766,-1,variant_child,GREYUni
GREYUni200x140,4251469406780,4,variant_child,GREYUni
GREYUni240x170,4251469406797,2,variant_child,GREYUni
GREYUni300x200,4251469406827,6,variant_child,GREYUni
GREYUni300x250,4251469406834,0,variant_child,GREYUni
GREYUni350x250,4251469406841,0,variant_child,GREYUni
GREYUni400x300,4251469406858,1,variant_child,GREYUni
GREYUni200x80,4251469406728,5,variant_child,GREYUni
GREYUni300x80,4251469406735,6,variant_child,GREYUni
GREYUni400x80,4251469406759,7,variant_child,GREYUni
GREYUni200x200R,4251469406810,2,variant_child,GREYUni
BGTeppstar60x40,4251469408630,-2,variant_child,BGTeppstar
BGTeppstar90x60,4251469451339,8,variant_child,BGTeppstar
BGTeppstar140x70,4251469408647,3,variant_child,BGTeppstar
BGTeppstar160x90,4251469408685,3,variant_child,BGTeppstar
BGTeppstar200x140,4251469453920,1,variant_child,BGTeppstar
BGTeppstar240x170,4251469452350,1,variant_child,BGTeppstar
BGTeppstar300x200,4251469452374,0,variant_child,BGTeppstar
BGTeppstar350x250,4251469408692,0,variant_child,BGTeppstar
BGTeppstar400x300,4251469452114,1,variant_child,BGTeppstar
BGTeppstar200x80,4251469408654,2,variant_child,BGTeppstar
BGTeppstar300x80,4251469408661,2,variant_child,BGTeppstar
BGTeppstar400x80,4251469408678,2,variant_child,BGTeppstar
SEABL511Uni60x40,4251469451278,1,variant_child,SEABL511Uni
SEABL511Uni90x60,4251469403055,2,variant_child,SEABL511Uni
SEABL511Uni140x70,4251469403062,5,variant_child,SEABL511Uni
SEABL511Uni200x140,4251469403109,3,variant_child,SEABL511Uni
SEABL511Uni240x170,4251469403116,3,variant_child,SEABL511Uni
SEABL511Uni300x200,4251469403147,2,variant_child,SEABL511Uni
SEABL511Uni300x250,4251469403154,1,variant_child,SEABL511Uni
SEABL511Uni350x250,4251469403161,2,variant_child,SEABL511Uni
SEABL511Uni200x80,4251469403079,2,variant_child,SEABL511Uni
SEABL511Uni300x80,4251469403086,2,variant_child,SEABL511Uni
SEABL511Uni400x80,4251469403093,1,variant_child,SEABL511Uni
SEABL511Uni200x200Q,4251469403130,0,variant_child,SEABL511Uni
SEABL511Uni200x200R,4251469403123,1,variant_child,SEABL511Uni
RTOR130Nerio140x70,4251469403925,6,variant_child,RTOR130Nerio
RTOR130Nerio160x90,4251469451896,4,variant_child,RTOR130Nerio
RTOR130Nerio200x140,4251469451612,2,variant_child,RTOR130Nerio
RTOR130Nerio240x170,4251469403970,4,variant_child,RTOR130Nerio
RTOR130Nerio300x200,4251469403987,3,variant_child,RTOR130Nerio
RTOR130Nerio350x250,4251469403994,3,variant_child,RTOR130Nerio
RTOR130Nerio200x80,4251469403932,-1,variant_child,RTOR130Nerio
RTOR130Nerio300x80,4251469403949,4,variant_child,RTOR130Nerio
RTOR130Nerio400x80,4251469403956,3,variant_child,RTOR130Nerio
GRFancy140x70,4251469404571,2,variant_child,GRFancy
GRFancy160x90,4251469404601,8,variant_child,GRFancy
GRFancy180x120,4251469404618,0,variant_child,GRFancy
GRFancy200x140,4251469404625,4,variant_child,GRFancy
GRFancy240x170,4251469404632,0,variant_child,GRFancy
GRFancy300x200,4251469404649,0,variant_child,GRFancy
GRFancy200x80,4251469404588,8,variant_child,GRFancy
GRFancy300x80,4251469404595,7,variant_child,GRFancy
RTElite140x70,4251469410145,2,variant_child,RTElite
RTElite200x140,4251469410213,6,variant_child,RTElite
RTElite240x170,4251469410275,6,variant_child,RTElite
RTElite300x200,4251469410381,6,variant_child,RTElite
RTElite350x250,4251469410459,3,variant_child,RTElite
RTElite300x80,4251469410336,4,variant_child,RTElite
SVUni60x40,4251469403291,1,variant_child,SVUni
SVUni90x60,4251469403307,1,variant_child,SVUni
SVUni350x250,4251469403413,1,variant_child,SVUni
SVUni400x300,4251469403420,1,variant_child,SVUni
SVUni240x80,4251469403321,2,variant_child,SVUni
SVUni300x80,4251469453708,0,variant_child,SVUni
SVUni350x80,4251469451766,3,variant_child,SVUni
SVUni200x200R,4251469403383,1,variant_child,SVUni
SVUni140x70,4251469453944,0,variant_child,SVUni
SVUni160x90,4251469451933,2,variant_child,SVUni
SVUni200x140,4251469403352,0,variant_child,SVUni
SVUni240x170,4251469403369,1,variant_child,SVUni
SVUni300x200,4251469403390,2,variant_child,SVUni
SVUni300x250,4251469403406,0,variant_child,SVUni
PURTeppstar250x200,4251469408784,2,variant_child,PURTeppstar
PURTeppstar300x200,4251469408807,6,variant_child,PURTeppstar
PURTeppstar350x250,4251469408814,0,variant_child,PURTeppstar
PURTeppstar400x300,4251469408821,0,variant_child,PURTeppstar
PURTeppstar200x80,4251469408739,8,variant_child,PURTeppstar
PURTeppstar300x80,4251469408746,10,variant_child,PURTeppstar
PURTeppstar60x40,4251469408708,6,variant_child,PURTeppstar
PURTeppstar90x60,4251469408715,4,variant_child,PURTeppstar
PURTeppstar140x70,4251469408722,6,variant_child,PURTeppstar
PURTeppstar160x90,4251469408753,5,variant_child,PURTeppstar
PURTeppstar200x140,4251469408760,5,variant_child,PURTeppstar
PURTeppstar240x170,4251469408777,3,variant_child,PURTeppstar
PURTeppstar250x250Q,4251469408791,2,variant_child,PURTeppstar
TKFancy140x70,4251469404823,20,variant_child,TKFancy
TKFancy160x90,4251469404816,2,variant_child,TKFancy
TKFancy180x120,4251469404854,12,variant_child,TKFancy
TKFancy200x140,4251469404861,7,variant_child,TKFancy
TKFancy240x170,4251469404878,14,variant_child,TKFancy
TKFancy300x200,4251469404885,17,variant_child,TKFancy
TKFancy200x80,4251469404830,20,variant_child,TKFancy
TKFancy300x80,4251469404847,18,variant_child,TKFancy
NAUni60x40,4251469403437,0,variant_child,NAUni
NAUni90x60,4251469453715,0,variant_child,NAUni
NAUni140x70,4251469453722,0,variant_child,NAUni
NAUni200x140,4251469453739,0,variant_child,NAUni
NAUni240x170,4251469403468,0,variant_child,NAUni
NAUni300x200,4251469453746,0,variant_child,NAUni
NAUni300x250,4251469403482,0,variant_child,NAUni
NAUni350x250,4251469453753,0,variant_child,NAUni
NAUni240x80,4251469451759,0,variant_child,NAUni
NAUni300x80,4251469403451,0,variant_child,NAUni
NAUni200x200Q,4251469403475,0,variant_child,NAUni
CHODTeppstar60x40,4251469453371,0,variant_child,CHODTeppstar
CHODTeppstar90x60,4251469452763,6,variant_child,CHODTeppstar
CHODTeppstar140x70,4251469412989,3,variant_child,CHODTeppstar
CHODTeppstar160x90,4251469452152,5,variant_child,CHODTeppstar
CHODTeppstar200x140,4251469413016,0,variant_child,CHODTeppstar
CHODTeppstar240x170,4251469453388,0,variant_child,CHODTeppstar
CHODTeppstar300x200,4251469413023,1,variant_child,CHODTeppstar
CHODTeppstar350x250,4251469453395,0,variant_child,CHODTeppstar
CHODTeppstar200x80,4251469453401,0,variant_child,CHODTeppstar
CHODTeppstar300x80,4251469412996,2,variant_child,CHODTeppstar
SC121Tella350x250,4251469407138,1,variant_child,SC121Tella
SC121Tella300x80,4251469407077,0,variant_child,SC121Tella
SC121Tella140x70,4251469407053,0,variant_child,SC121Tella
SC121Tella200x140,4251469407107,0,variant_child,SC121Tella
SC121Tella240x170,4251469407114,0,variant_child,SC121Tella
SC121Tella250x200,4251469452978,0,variant_child,SC121Tella
SC121Tella300x200,4251469407121,0,variant_child,SC121Tella
SC121Tella300x250,4251469452985,0,variant_child,SC121Tella
RS561Uni60x40,4251469413122,1,variant_child,RS561Uni
RS561Uni90x60,4251469451230,2,variant_child,RS561Uni
RS561Uni140x70,4251469402232,2,variant_child,RS561Uni
RS561Uni200x140,4251469402270,3,variant_child,RS561Uni
RS561Uni400x80,4251469402263,2,variant_child,RS561Uni
RS561Uni200x200R,4251469402294,1,variant_child,RS561Uni
RS561Uni240x170,4251469402287,2,variant_child,RS561Uni
RS561Uni300x200,4251469402300,1,variant_child,RS561Uni
RS561Uni300x250,4251469402317,-1,variant_child,RS561Uni
RS561Uni350x250,4251469402324,2,variant_child,RS561Uni
RS561Uni200x80,4251469402249,1,variant_child,RS561Uni
RS561Uni300x80,4251469402256,2,variant_child,RS561Uni
ORFenth140x70,4251469401433,8,variant_child,ORFenth
ORFenth200x140,4251469401495,6,variant_child,ORFenth
ORFenth200x200Q,4251469401518,1,variant_child,ORFenth
ORFenth90x60,4251469452725,10,variant_child,ORFenth
ORFenth200x80,4251469401440,7,variant_child,ORFenth
ORFenth240x80,4251469401457,5,variant_child,ORFenth
ORFenth300x80,4251469401464,8,variant_child,ORFenth
ORFenth350x80,4251469401471,2,variant_child,ORFenth
ORFenth200x200R,4251469401525,2,variant_child,ORFenth
ORFenth240x170O,4251469452701,2,variant_child,ORFenth
