sku,ean,qty,type,name
SVUni400x300,4251469403420,1,variant_child,SVUni
SVUni240x80,4251469403321,2,variant_child,SVUni
SVUni300x80,4251469453708,0,variant_child,SVUni
SVUni350x80,4251469451766,3,variant_child,SVUni
SVUni200x200R,4251469403383,1,variant_child,SVUni
NAUni,,,variant_parent,
NAUni60x40,4251469403437,0,variant_child,NAUni
NAUni90x60,4251469453715,0,variant_child,NAUni
NAUni140x70,4251469453722,0,variant_child,NAUni
NAUni200x140,4251469453739,0,variant_child,NAUni
NAUni240x170,4251469403468,1,variant_child,NAUni
NAUni300x200,4251469453746,0,variant_child,NAUni
NAUni300x250,4251469403482,0,variant_child,NAUni
NAUni350x250,4251469453753,0,variant_child,NAUni
NAUni240x80,4251469451759,1,variant_child,NAUni
NAUni300x80,4251469403451,1,variant_child,NAUni
NAUni200x200Q,4251469403475,0,variant_child,NAUni
BGUni,,,variant_parent,
BGUni60x40,4251469403802,12,variant_child,BGUni
BGUni90x60,4251469403819,0,variant_child,BGUni
BGUni140x70,4251469453876,0,variant_child,BGUni
BGUni160x90,4251469451964,2,variant_child,BGUni
BGUni200x140,4251469453883,0,variant_child,BGUni
BGUni240x170,4251469403871,2,variant_child,BGUni
BGUni300x200,4251469453890,0,variant_child,BGUni
BGUni300x250,4251469403895,0,variant_child,BGUni
BGUni350x250,4251469403901,0,variant_child,BGUni
BGUni240x80,4251469403833,3,variant_child,BGUni
BGUni300x80,4251469453906,0,variant_child,BGUni
BGUni350x80,4251469403857,4,variant_child,BGUni
BGUni200x200Q,4251469403888,0,variant_child,BGUni
RS561Uni,,,variant_parent,
RS561Uni60x40,4251469413122,1,variant_child,RS561Uni
RS561Uni90x60,4251469451230,2,variant_child,RS561Uni
RS561Uni140x70,4251469402232,2,variant_child,RS561Uni
RS561Uni200x140,4251469402270,3,variant_child,RS561Uni
RS561Uni240x170,4251469402287,2,variant_child,RS561Uni
RS561Uni300x200,4251469402300,1,variant_child,RS561Uni
RS561Uni300x250,4251469402317,1,variant_child,RS561Uni
RS561Uni350x250,4251469402324,2,variant_child,RS561Uni
RS561Uni200x80,4251469402249,2,variant_child,RS561Uni
RS561Uni300x80,4251469402256,2,variant_child,RS561Uni
RS561Uni400x80,4251469402263,1,variant_child,RS561Uni
RS561Uni200x200R,4251469402294,2,variant_child,RS561Uni
FL533Uni,,,variant_parent,
FL533Uni60x40,4251469413078,4,variant_child,FL533Uni
FL533Uni90x60,4251469402430,2,variant_child,FL533Uni
FL533Uni140x70,4251469402478,8,variant_child,FL533Uni
FL533Uni200x140,4251469402485,4,variant_child,FL533Uni
FL533Uni240x170,4251469402492,7,variant_child,FL533Uni
FL533Uni300x200,4251469402522,6,variant_child,FL533Uni
FL533Uni300x250,4251469402539,0,variant_child,FL533Uni
FL533Uni350x250,4251469402546,3,variant_child,FL533Uni
FL533Uni400x300,4251469402553,2,variant_child,FL533Uni
FL533Uni200x80,4251469402461,4,variant_child,FL533Uni
FL533Uni240x80,4251469451742,1,variant_child,FL533Uni
FL533Uni300x80,4251469402447,3,variant_child,FL533Uni
FL533Uni400x80,4251469402454,6,variant_child,FL533Uni
FL533Uni200x200Q,4251469402508,2,variant_child,FL533Uni
FL533Uni200x200R,4251469402515,1,variant_child,FL533Uni
FU564Uni,,,variant_parent,
FU564Uni60x40,4251469453692,0,variant_child,FU564Uni
FU564Uni90x60,4251469402928,1,variant_child,FU564Uni
FU564Uni140x70,4251469402935,8,variant_child,FU564Uni
FU564Uni200x140,4251469402973,6,variant_child,FU564Uni
FU564Uni240x170,4251469413085,4,variant_child,FU564Uni
FU564Uni300x200,4251469403017,10,variant_child,FU564Uni
FU564Uni300x250,4251469403024,1,variant_child,FU564Uni
FU564Uni350x250,4251469403031,2,variant_child,FU564Uni
FU564Uni400x300,4251469403048,2,variant_child,FU564Uni
FU564Uni200x80,4251469402942,4,variant_child,FU564Uni
FU564Uni300x80,4251469402959,1,variant_child,FU564Uni
FU564Uni400x80,4251469402966,6,variant_child,FU564Uni
FU564Uni200x200Q,4251469402997,2,variant_child,FU564Uni
FU564Uni200x200R,4251469403000,3,variant_child,FU564Uni
PUR530Uni,,,variant_parent,
PUR530Uni60x40,4251469413115,4,variant_child,PUR530Uni
PUR530Uni90x60,4251469403178,2,variant_child,PUR530Uni
PUR530Uni140x70,4251469403185,1,variant_child,PUR530Uni
PUR530Uni200x140,4251469403222,0,variant_child,PUR530Uni
PUR530Uni240x170,4251469453937,1,variant_child,PUR530Uni
PUR530Uni300x200,4251469403253,0,variant_child,PUR530Uni
PUR530Uni300x250,4251469403260,1,variant_child,PUR530Uni
PUR530Uni350x250,4251469403277,1,variant_child,PUR530Uni
PUR530Uni300x80,4251469403208,2,variant_child,PUR530Uni
PUR530Uni400x80,4251469403215,4,variant_child,PUR530Uni
PUR530Uni200x200Q,4251469451582,1,variant_child,PUR530Uni
PUR530Uni200x200R,4251469403246,1,variant_child,PUR530Uni
MTGRUni,,,variant_parent,
MTGRUni60x40,4251469406636,11,variant_child,MTGRUni
MTGRUni90x60,4251469453593,0,variant_child,MTGRUni
MTGRUni140x70,4251469406643,1,variant_child,MTGRUni
MTGRUni160x90,4251469451919,3,variant_child,MTGRUni
MTGRUni200x140,4251469451681,0,variant_child,MTGRUni
MTGRUni240x170,4251469406674,0,variant_child,MTGRUni
MTGRUni300x200,4251469453609,0,variant_child,MTGRUni
MTGRUni300x250,4251469453616,0,variant_child,MTGRUni
MTGRUni350x250,4251469406698,2,variant_child,MTGRUni
MTGRUni400x300,4251469406704,1,variant_child,MTGRUni
MTGRUni300x80,4251469406650,2,variant_child,MTGRUni
MTGRUni350x80,4251469406667,1,variant_child,MTGRUni
MTGRUni200x200Q,4251469406681,1,variant_child,MTGRUni
LGR550Uni,,,variant_parent,
LGR550Uni60x40,4251469453647,0,variant_child,LGR550Uni
LGR550Uni90x60,4251469402102,2,variant_child,LGR550Uni
LGR550Uni140x70,4251469402119,0,variant_child,LGR550Uni
LGR550Uni200x140,4251469402157,0,variant_child,LGR550Uni
LGR550Uni240x170,4251469402164,0,variant_child,LGR550Uni
LGR550Uni300x200,4251469402195,2,variant_child,LGR550Uni
LGR550Uni300x250,4251469402201,1,variant_child,LGR550Uni
LGR550Uni350x250,4251469402218,3,variant_child,LGR550Uni
LGR550Uni400x300,4251469402225,2,variant_child,LGR550Uni
LGR550Uni200x80,4251469402126,3,variant_child,LGR550Uni
LGR550Uni300x80,4251469402133,4,variant_child,LGR550Uni
LGR550Uni400x80,4251469402140,4,variant_child,LGR550Uni
LGR550Uni200x200R,4251469402188,1,variant_child,LGR550Uni
SEAGR506Uni,,,variant_parent,
SEAGR506Uni60x40,4251469451254,1,variant_child,SEAGR506Uni
SEAGR506Uni90x60,4251469402560,1,variant_child,SEAGR506Uni
SEAGR506Uni140x70,4251469402577,4,variant_child,SEAGR506Uni
SEAGR506Uni160x90,4251469451926,2,variant_child,SEAGR506Uni
SEAGR506Uni200x140,4251469451605,1,variant_child,SEAGR506Uni
SEAGR506Uni240x170,4251469451414,2,variant_child,SEAGR506Uni
SEAGR506Uni300x200,4251469451698,3,variant_child,SEAGR506Uni
SEAGR506Uni300x250,4251469452077,1,variant_child,SEAGR506Uni
SEAGR506Uni350x250,4251469451735,1,variant_child,SEAGR506Uni
SEAGR506Uni200x80,4251469402584,1,variant_child,SEAGR506Uni
SEAGR506Uni300x80,4251469402591,2,variant_child,SEAGR506Uni
SEAGR506Uni400x80,4251469402607,2,variant_child,SEAGR506Uni
SGR567Uni,,,variant_parent,
SGR567Uni60x40,4251469453661,0,variant_child,SGR567Uni
SGR567Uni90x60,4251469402676,3,variant_child,SGR567Uni
SGR567Uni140x70,4251469402683,8,variant_child,SGR567Uni
SGR567Uni200x140,4251469402720,3,variant_child,SGR567Uni
SGR567Uni240x170,4251469402737,4,variant_child,SGR567Uni
SGR567Uni300x200,4251469402768,5,variant_child,SGR567Uni
SGR567Uni300x250,4251469402775,1,variant_child,SGR567Uni
SGR567Uni350x250,4251469402782,3,variant_child,SGR567Uni
SGR567Uni400x300,4251469402799,1,variant_child,SGR567Uni
SGR567Uni200x80,4251469402690,3,variant_child,SGR567Uni
SGR567Uni300x80,4251469402706,3,variant_child,SGR567Uni
SGR567Uni400x80,4251469402713,4,variant_child,SGR567Uni
SGR567Uni200x200Q,4251469402744,1,variant_child,SGR567Uni
SGR567Uni200x200R,4251469402751,1,variant_child,SGR567Uni
DKGR505Uni,,,variant_parent,
DKGR505Uni60x40,4251469453678,0,variant_child,DKGR505Uni
DKGR505Uni90x60,4251469451261,1,variant_child,DKGR505Uni
DKGR505Uni140x70,4251469402805,0,variant_child,DKGR505Uni
DKGR505Uni200x140,4251469402843,4,variant_child,DKGR505Uni
DKGR505Uni240x170,4251469402850,2,variant_child,DKGR505Uni
DKGR505Uni300x200,4251469402881,4,variant_child,DKGR505Uni
DKGR505Uni300x250,4251469402898,1,variant_child,DKGR505Uni
DKGR505Uni350x250,4251469402904,3,variant_child,DKGR505Uni
DKGR505Uni400x300,4251469402911,1,variant_child,DKGR505Uni
DKGR505Uni200x80,4251469402812,4,variant_child,DKGR505Uni
DKGR505Uni300x80,4251469453685,0,variant_child,DKGR505Uni
DKGR505Uni400x80,4251469402836,6,variant_child,DKGR505Uni
DKGR505Uni200x200Q,4251469402867,1,variant_child,DKGR505Uni
RDSahara,,,variant_parent,
RDSahara60x40,4251469452794,0,variant_child,RDSahara
RDSahara90x60,4251469452800,0,variant_child,RDSahara
RDSahara140x70,4251469400016,9,variant_child,RDSahara
RDSahara200x140,4251469452817,0,variant_child,RDSahara
RDSahara240x170,4251469400054,1,variant_child,RDSahara
RDSahara300x200,4251469400078,5,variant_child,RDSahara
RDSahara300x250,4251469400085,3,variant_child,RDSahara
RDSahara350x250,4251469453951,0,variant_child,RDSahara
RDSahara400x300,4251469400092,2,variant_child,RDSahara
RDSahara200x80,4251469400023,3,variant_child,RDSahara
RDSahara240x80,4251469400030,4,variant_child,RDSahara
RDSahara300x80,4251469400047,0,variant_child,RDSahara
RDSahara200x200Q,4251469400061,6,variant_child,RDSahara
ORSahara,,,variant_parent,
ORSahara60x40,4251469451223,3,variant_child,ORSahara
ORSahara90x60,4251469400108,0,variant_child,ORSahara
ORSahara140x70,4251469400115,9,variant_child,ORSahara
ORSahara200x140,4251469400146,2,variant_child,ORSahara
ORSahara240x170,4251469400153,8,variant_child,ORSahara
ORSahara250x200,4251469400177,3,variant_child,ORSahara
ORSahara300x200,4251469400207,8,variant_child,ORSahara
ORSahara300x250,4251469400214,5,variant_child,ORSahara
ORSahara350x250,4251469400221,0,variant_child,ORSahara
ORSahara400x300,4251469400238,2,variant_child,ORSahara
ORSahara200x80,4251469400122,2,variant_child,ORSahara
ORSahara300x80,4251469400139,10,variant_child,ORSahara
ORSahara200x200Q,4251469400160,0,variant_child,ORSahara
ORSahara250x250Q,4251469400184,6,variant_child,ORSahara
GRSahara,,,variant_parent,
GRSahara60x40,4251469452824,0,variant_child,GRSahara
GRSahara90x60,4251469400245,0,variant_child,GRSahara
GRSahara140x70,4251469400252,0,variant_child,GRSahara
GRSahara200x140,4251469400283,0,variant_child,GRSahara
GRSahara240x170,4251469400290,0,variant_child,GRSahara
GRSahara300x200,4251469400337,2,variant_child,GRSahara
GRSahara300x250,4251469400344,1,variant_child,GRSahara
GRSahara350x250,4251469452831,0,variant_child,GRSahara
GRSahara400x300,4251469400351,2,variant_child,GRSahara
GRSahara200x80,4251469451780,1,variant_child,GRSahara
GRSahara300x80,4251469400276,1,variant_child,GRSahara
GRSahara200x200Q,4251469400306,3,variant_child,GRSahara
GRSahara250x250Q,4251469400320,3,variant_child,GRSahara
BRSahara,,,variant_parent,
BRSahara60x40,4251469452848,0,variant_child,BRSahara
BRSahara90x60,4251469400368,0,variant_child,BRSahara
BRSahara140x70,4251469400375,3,variant_child,BRSahara
BRSahara200x140,4251469400399,1,variant_child,BRSahara
BRSahara240x170,4251469400405,5,variant_child,BRSahara
BRSahara250x200,4251469400429,1,variant_child,BRSahara
BRSahara300x200,4251469400450,1,variant_child,BRSahara
BRSahara300x250,4251469400467,1,variant_child,BRSahara
BRSahara350x250,4251469400474,4,variant_child,BRSahara
BRSahara300x80,4251469400382,3,variant_child,BRSahara
BRSahara200x200Q,4251469400412,1,variant_child,BRSahara
BRSahara250x250Q,4251469400436,1,variant_child,BRSahara
BRSahara250x250R,4251469400443,1,variant_child,BRSahara
BLSahara,,,variant_parent,
BLSahara60x40,4251469452855,0,variant_child,BLSahara
BLSahara90x60,4251469400498,0,variant_child,BLSahara
BLSahara140x70,4251469400504,0,variant_child,BLSahara
BLSahara200x140,4251469400535,1,variant_child,BLSahara
BLSahara240x170,4251469400542,3,variant_child,BLSahara
BLSahara250x200,4251469400566,2,variant_child,BLSahara
BLSahara300x200,4251469400597,4,variant_child,BLSahara
BLSahara300x250,4251469400603,3,variant_child,BLSahara
BLSahara350x250,4251469400610,3,variant_child,BLSahara
BLSahara400x300,4251469400627,4,variant_child,BLSahara
BLSahara200x80,4251469400511,4,variant_child,BLSahara
BLSahara300x80,4251469400528,4,variant_child,BLSahara
BLSahara200x200Q,4251469400559,0,variant_child,BLSahara
BLSahara250x250Q,4251469400573,3,variant_child,BLSahara
GDSahara,,,variant_parent,
GDSahara60x40,4251469452862,0,variant_child,GDSahara
GDSahara90x60,4251469452879,0,variant_child,GDSahara
GDSahara140x70,4251469400641,0,variant_child,GDSahara
GDSahara200x140,4251469400672,0,variant_child,GDSahara
GDSahara240x170,4251469400689,5,variant_child,GDSahara
GDSahara250x200,4251469400702,3,variant_child,GDSahara
GDSahara300x200,4251469400733,1,variant_child,GDSahara
GDSahara300x250,4251469400740,4,variant_child,GDSahara
GDSahara350x250,4251469400757,0,variant_child,GDSahara
GDSahara200x80,4251469451797,1,variant_child,GDSahara
GDSahara300x80,4251469400665,0,variant_child,GDSahara
GDSahara200x200Q,4251469400696,2,variant_child,GDSahara
GDSahara250x250Q,4251469400719,3,variant_child,GDSahara
RDFenth,,,variant_parent,
RDFenth90x60,4251469452671,0,variant_child,RDFenth
RDFenth140x70,4251469451810,5,variant_child,RDFenth
RDFenth200x140,4251469401358,2,variant_child,RDFenth
RDFenth240x170,4251469401365,2,variant_child,RDFenth
RDFenth250x200,4251469452695,0,variant_child,RDFenth
RDFenth300x200,4251469401396,3,variant_child,RDFenth
RDFenth300x250,4251469452886,0,variant_child,RDFenth
RDFenth350x250,4251469401419,2,variant_child,RDFenth
RDFenth200x80,4251469401280,0,variant_child,RDFenth
RDFenth240x80,4251469401297,1,variant_child,RDFenth
RDFenth300x80,4251469401303,0,variant_child,RDFenth
RDFenth200x200Q,4251469401372,1,variant_child,RDFenth
RDFenth200x200R,4251469401389,3,variant_child,RDFenth
RDFenth240x170O,4251469452688,0,variant_child,RDFenth
ORFenth,,,variant_parent,
ORFenth90x60,4251469452725,0,variant_child,ORFenth
ORFenth140x70,4251469401433,9,variant_child,ORFenth
ORFenth160x90,4251469401488,1,variant_child,ORFenth
ORFenth200x140,4251469401495,2,variant_child,ORFenth
ORFenth240x170,4251469401501,5,variant_child,ORFenth
ORFenth250x200,4251469452718,0,variant_child,ORFenth
ORFenth300x200,4251469401532,7,variant_child,ORFenth
ORFenth300x250,4251469401549,1,variant_child,ORFenth
ORFenth350x250,4251469401556,10,variant_child,ORFenth
ORFenth400x300,4251469401563,4,variant_child,ORFenth
ORFenth200x80,4251469401440,8,variant_child,ORFenth
ORFenth240x80,4251469401457,5,variant_child,ORFenth
ORFenth300x80,4251469401464,8,variant_child,ORFenth
ORFenth350x80,4251469401471,2,variant_child,ORFenth
ORFenth200x200Q,4251469401518,3,variant_child,ORFenth
ORFenth200x200R,4251469401525,2,variant_child,ORFenth
ORFenth240x170O,4251469452701,0,variant_child,ORFenth
GDFenth,,,variant_parent,
GDFenth90x60,4251469451186,1,variant_child,GDFenth
GDFenth140x70,4251469401570,1,variant_child,GDFenth
GDFenth160x90,4251469401624,8,variant_child,GDFenth
GDFenth200x140,4251469401648,0,variant_child,GDFenth
GDFenth240x170,4251469401655,1,variant_child,GDFenth
GDFenth250x200,4251469452602,0,variant_child,GDFenth
GDFenth300x200,4251469401679,7,variant_child,GDFenth
GDFenth300x250,4251469452893,0,variant_child,GDFenth
GDFenth350x250,4251469401686,8,variant_child,GDFenth
GDFenth200x80,4251469401587,3,variant_child,GDFenth
GDFenth240x80,4251469401594,1,variant_child,GDFenth
GDFenth300x80,4251469401600,7,variant_child,GDFenth
GDFenth200x200R,4251469401662,3,variant_child,GDFenth
GDFenth240x170O,4251469452596,0,variant_child,GDFenth
GRFenth,,,variant_parent,
GRFenth60x40,4251469451209,14,variant_child,GRFenth
GRFenth90x60,4251469451193,1,variant_child,GRFenth
GRFenth140x70,4251469401709,4,variant_child,GRFenth
GRFenth200x140,4251469452619,0,variant_child,GRFenth
GRFenth240x170,4251469401785,9,variant_child,GRFenth
GRFenth250x200,4251469452626,0,variant_child,GRFenth
GRFenth300x200,4251469401839,0,variant_child,GRFenth
GRFenth300x250,4251469401846,0,variant_child,GRFenth
GRFenth350x250,4251469401853,5,variant_child,GRFenth
GRFenth400x300,4251469401860,2,variant_child,GRFenth
GRFenth200x80,4251469401716,0,variant_child,GRFenth
GRFenth240x80,4251469401723,4,variant_child,GRFenth
GRFenth300x80,4251469401730,6,variant_child,GRFenth
GRFenth350x80,4251469401747,1,variant_child,GRFenth
GRFenth400x80,4251469401754,4,variant_child,GRFenth
GRFenth200x200Q,4251469401792,1,variant_child,GRFenth
GRFenth200x200R,4251469401815,1,variant_child,GRFenth
GRFenth240x170O,4251469452770,0,variant_child,GRFenth
BGFenth,,,variant_parent,
BGFenth90x60,4251469452633,0,variant_child,BGFenth
BGFenth140x70,4251469452640,0,variant_child,BGFenth
BGFenth200x140,4251469401914,3,variant_child,BGFenth
BGFenth240x170,4251469401921,4,variant_child,BGFenth
BGFenth250x200,4251469452657,0,variant_child,BGFenth
BGFenth300x200,4251469401952,3,variant_child,BGFenth
BGFenth300x250,4251469452909,0,variant_child,BGFenth
BGFenth350x250,4251469401976,0,variant_child,BGFenth
BGFenth400x300,4251469401983,0,variant_child,BGFenth
BGFenth200x80,4251469401884,2,variant_child,BGFenth
BGFenth300x80,4251469401891,3,variant_child,BGFenth
BGFenth350x80,4251469451803,1,variant_child,BGFenth
BGFenth400x80,4251469401907,7,variant_child,BGFenth
BGFenth200x200Q,4251469401938,2,variant_child,BGFenth
BGFenth240x170O,4251469452664,0,variant_child,BGFenth
BLFenth,,,variant_parent,
BLFenth90x60,4251469451216,5,variant_child,BLFenth
BLFenth140x70,4251469452916,0,variant_child,BLFenth
BLFenth200x140,4251469451674,1,variant_child,BLFenth
BLFenth240x170,4251469402034,0,variant_child,BLFenth
BLFenth250x200,4251469453968,0,variant_child,BLFenth
BLFenth300x200,4251469402065,1,variant_child,BLFenth
BLFenth300x250,4251469402072,0,variant_child,BLFenth
BLFenth350x250,4251469452923,0,variant_child,BLFenth
BLFenth400x300,4251469402096,2,variant_child,BLFenth
BLFenth200x80,4251469401990,0,variant_child,BLFenth
BLFenth300x80,4251469402003,0,variant_child,BLFenth
BLFenth400x80,4251469402010,4,variant_child,BLFenth
BLFenth200x200Q,4251469402041,1,variant_child,BLFenth
BLFenth200x200R,4251469402058,1,variant_child,BLFenth
