4251469403789,2
4251469400573,3
4251469403031,2
4251469402416,3
4251469402218,3
4251469400900,11
4251469400801,14
4251469452527,9
4251469401006,12
4251469451155,8
4251469401204,14
4251469400818,18
4251469400917,11
4251469401211,15
4251469401112,14
4251469401013,5
4251469452534,17
4251469414426,1
4251469414471,1
4251469401044,7
4251469452886,1
4251469400214,5
4251469452060,2
4251469402775,1
4251469403154,1
4251469452077,1
4251469400948,4
4251469400849,1
4251469400740,2
4251469407763,3
4251469408920,3
4251469400085,2
4251469400184,5
4251469408609,4
4251469407978,2
4251469407787,1
4251469405530,2
4251469408791,2
4251469403260,1
4251469400443,1
4251469408388,2
4251469457331,4
4251469405370,2
4251469408111,4
4251469414358,1
4251469414112,1
4251469400344,2
4251469409439,1
4251469408135,1
4251469455863,1
4251469480834,1
4251469451827,5
4251469451810,15
4251469401433,8
4251469400115,8
4251469401570,10
4251469401709,9
4251469400016,1
4251469452640,6
4251469406711,9
4251469414006,6
4251469414129,6
4251469413764,5
4251469410145,2
4251469410480,6
4251469409804,8
4251469407213,3
4251469451834,9
4251469402935,5
4251469402577,2
4251469403925,7
4251469406315,1
4251469402232,2
4251469402683,8
4251469403062,5
4251469406919,6
4251469406506,4
4251469402478,8
4251469403185,1
4251469407510,4
4251469407596,3
4251469407275,1
4251469414211,4
4251469402942,1
4251469400122,3
4251469400023,2
4251469401440,8
4251469413979,2
4251469414099,3
4251469414457,4
4251469413856,3
4251469457317,3
4251469401884,6
4251469451780,1
4251469401587,4
4251469401716,4
4251469404014,4
4251469401457,5
4251469403833,2
4251469401723,3
4251469407282,3
4251469407442,2
4251469407367,2
4251469407527,3
4251469407602,2
4251469451742,1
4251469479180,6
4251469403321,2
4251469401594,1
4251469406445,1
4251469402690,3
4251469479197,4
4251469406322,9
4251469406728,5
4251469403079,2
4251469402249,2
4251469402126,2
4251469404007,1
4251469402461,5
4251469406513,2
4251469406438,2
4251469402812,2
4251469402584,1
4251469403505,4
4251469406520,8
4251469402706,3
4251469407534,2
4251469400528,4
4251469407619,4
4251469407459,2
4251469407374,1
4251469407299,3
4251469403208,2
4251469400139,8
4251469451766,3
4251469404021,1
4251469406216,2
4251469403727,3
4251469401471,2
4251469401747,1
4251469406667,1
4251469403857,3
4251469408951,55
4251469409132,24
4251469409019,1
4251469409194,7
4251469409200,8
4251469408982,13
4251469451438,2
4251469409026,5
4251469400177,3
4251469403017,10
4251469401396,6
4251469406827,6
4251469452718,3
4251469406407,9
4251469402393,5
4251469406605,5
4251469401952,6
4251469401532,6
4251469400207,8
4251469402881,3
4251469452602,3
4251469400078,4
4251469407480,3
4251469401679,6
4251469452695,2
4251469400597,1
4251469414174,8
4251469404069,4
4251469400702,1
4251469400566,3
4251469400429,2
4251469414273,18
4251469414037,7
4251469410626,6
4251469413795,15
4251469414150,14
4251469414396,6
4251469413917,13
4251469410275,6
4251469409941,6
4251469451698,3
4251469403390,2
4251469400733,1
4251469402300,3
4251469407251,6
4251469406896,5
4251469457324,4
4251469402522,5
4251469406971,4
4251469403147,2
4251469403987,3
4251469403659,3
4251469407640,3
4251469407329,2
4251469402195,2
4251469402768,5
4251469407121,1
4251469400061,1
4251469407565,1
4251469408937,3
4251469408784,2
4251469451643,3
4251469408913,2
4251469408807,6
4251469405523,2
4251469451667,1
4251469405608,7
4251469407961,2
4251469408395,4
4251469407985,3
4251469408128,1
4251469452213,14
4251469452206,6
4251469405684,6
4251469405448,7
4251469451650,2
4251469405363,7
4251469413023,1
4251469451636,2
4251469408371,1
4251469406292,2
4251469414433,2
4251469402096,2
4251469400610,1
4251469407343,1
4251469406704,1
4251469403796,2
4251469402553,2
4251469403420,1
4251469409347,2
4251469406858,1
4251469402423,2
4251469406421,2
4251469402225,2
4251469408142,3
4251469413962,1
4251469414082,1
4251469400351,1
4251469414204,1
4251469401860,2
4251469402799,1
4251469402911,1
4251469401563,4
4251469408418,1
4251469408821,1
4251469452114,2
4251469400238,1
4251469413849,1
4251469403048,2
4251469414440,1
4251469400627,2
4251469409453,2
4251469407503,1
4251469407589,1
4251469404090,1
4251469414327,1
4251469407336,1
4251469407800,1
4251469413139,1
4251469480827,1
4251469406377,5
4251469452817,5
4251469403734,2
4251469406889,3
4251469407381,1
4251469406780,4
4251469407305,2
4251469407626,3
4251469406957,6
4251469402270,3
4251469402843,3
4251469451612,2
4251469402720,3
4251469451605,1
4251469403109,3
4251469402973,3
4251469402157,1
4251469400283,1
4251469407541,4
4251469451629,1
4251469402485,2
4251469400146,1
4251469407466,1
4251469405912,6
4251469404830,20
4251469406063,7
4251469404274,15
4251469405790,5
4251469404199,8
4251469406155,5
4251469404748,12
4251469404588,8
4251469404427,8
4251469404502,15
4251469404366,4
4251469405882,4
4251469404663,17
4251469409224,4
4251469409163,2
4251469409101,9
4251469409781,30
4251469406681,1
4251469452701,2
4251469402867,1
4251469402041,1
4251469400696,2
4251469402751,1
4251469402997,2
4251469403123,1
4251469401815,2
4251469401525,2
4251469402058,1
4251469402386,1
4251469403765,2
4251469401389,3
4251469401792,1
4251469406810,2
4251469402744,1
4251469402508,1
4251469409231,2
4251469409002,7
4251469452688,2
4251469452664,2
4251469452596,2
4251469406599,1
4251469401662,2
4251469401938,2
4251469403000,1
4251469402188,1
4251469402294,1
4251469403383,1
4251469401518,1
4251469451582,1
4251469403246,1
4251469404335,22
4251469404960,13
4251469413269,7
4251469404809,20
4251469404175,4
4251469404885,17
4251469404489,16
4251469405776,4
4251469406131,5
4251469405950,4
4251469451179,4
4251469406049,5
4251469405868,4
4251469400054,3
4251469413085,4
4251469401785,9
4251469402492,7
4251469403642,7
4251469403116,3
4251469401655,6
4251469401501,4
4251469406797,2
4251469403970,4
4251469400542,4
4251469400153,9
4251469451414,2
4251469403741,6
4251469406308,8
4251469407244,2
4251469453937,1
4251469402737,3
4251469400405,3
4251469407558,4
4251469407473,3
4251469402379,3
4251469412941,1
4251469407312,3
4251469402287,2
4251469407633,4
4251469400689,2
4251469406964,2
4251469403543,1
4251469403369,1
4251469403802,1
4251469403291,1
4251469451209,13
4251469412934,18
4251469408838,1
4251469451247,8
4251469413078,2
4251469408197,5
4251469407879,14
4251469451308,20
4251469406636,7
4251469408289,1
4251469451223,3
4251469451278,1
4251469451254,1
4251469408159,3
4251469413122,1
4251469451285,10
4251469408708,6
4251469451322,3
4251469403178,2
4251469451230,3
4251469405806,3
4251469451315,7
4251469451339,9
4251469407886,3
4251469452763,6
4251469408012,11
4251469406070,6
4251469405714,6
4251469402430,2
4251469402560,2
4251469408296,4
4251469403055,2
4251469452800,2
4251469400962,3
4251469408715,4
4251469408432,4
4251469402676,1
4251469408845,1
4251469405899,6
4251469405981,6
4251469408517,2
4251469407671,1
4251469451292,10
4251469451216,2
4251469403307,1
4251469411012,1
4251469411050,4
4251469410978,9
4251469411098,4
4251469411135,7
4251469411210,12
4251469411173,9
4251469411333,6
4251469411463,4
4251469411258,8
4251469411371,8
4251469411418,4
4251469411296,10
4251469405219,8
4251469404977,12
4251469405264,9
4251469405028,11
4251469404984,9
4251469405134,6
4251469411951,2
4251469405271,9
4251469405189,8
4251469405035,6
4251469405226,10
4251469405080,5
4251469411470,8
4251469411364,7
4251469411456,10
4251469411401,12
4251469412002,2
4251469411876,2
4251469412040,2
4251469412132,2
4251469411821,2
4251469412088,2
4251469412187,1
4251469405042,7
4251469405233,5
4251469404861,7
4251469404700,7
4251469404625,4
4251469451346,8
4251469404991,5
4251469405288,5
4251469405745,6
4251469405929,5
4251469406100,6
4251469406018,6
4251469404786,8
4251469405837,6
4251469404397,4
4251469404540,6
4251469404465,3
4251469404717,4
4251469451353,1
4251469411814,1
4251469412125,2
4251469412019,2
4251469411883,2
4251469411838,2
4251469412194,2
4251469412095,2
4251469411968,2
4251469411081,5
4251469411241,8
4251469411326,7
4251469411203,5
4251469405011,10
4251469411289,5
4251469405257,6
4251469405165,7
4251469413207,5
4251469411166,8
4251469411128,6
4251469411043,7
4251469411005,5
4251469411920,2
4251469412149,2
4251469411388,1
4251469411913,2
4251469405066,7
4251469410688,3
4251469410336,4
4251469410008,2
4251469414464,3
4251469404113,1
4251469404892,12
4251469406759,7
4251469406872,3
4251469401907,7
4251469406452,2
4251469408678,2
4251469403628,2
4251469403956,3
4251469406537,4
4251469413030,4
4251469402140,4
4251469402836,5
4251469402713,4
4251469452169,2
4251469408050,1
4251469402263,2
4251469407008,4
4251469402010,4
4251469451803,1
4251469401754,4
4251469402454,4
4251469402966,4
4251469403529,3
4251469406346,4
4251469403215,2
4251469479173,2
4251469402607,2
4251469403093,1
4251469406650,2
4251469402133,4
4251469407220,4
4251469402591,2
4251469402256,2
4251469402959,1
4251469406933,3
4251469403086,2
4251469402355,2
4251469402447,2
4251469403512,5
4251469406735,7
4251469401464,8
4251469403949,4
4251469404373,2
4251469405721,5
4251469404267,23
4251469404823,20
4251469404571,2
4251469404496,19
4251469405905,5
4251469405998,3
4251469405813,5
4251469404656,9
4251469406087,5
4251469404250,3
4251469404908,10
4251469406124,2
4251469405943,2
4251469406032,2
4251469404793,18
4251469405851,2
4251469404557,14
4251469406025,8
4251469404243,3
4251469405752,7
4251469404878,14
4251469406117,8
4251469405844,6
4251469451360,19
4251469405936,5
4251469404328,13
4251469404168,1
4251469405769,1
4251469404731,18
4251469404922,9
4251469404595,7
4251469404847,18
4251469404434,4
4251469404205,2
4251469404519,18
4251469404670,19
4251469404281,19
4251469404120,8
4251469404342,1
4251469412064,1
4251469411852,1
4251469411982,2
4251469452053,1
4251469411807,2
4251469404854,12
4251469411142,10
4251469411029,8
4251469411302,10
4251469404380,2
4251469404533,7
4251469404304,15
4251469411265,8
4251469404779,21
4251469411180,10
4251469410985,8
4251469411227,10
4251469452190,24
4251469404694,4
4251469411937,2
4251469411104,2
4251469404144,2
4251469408906,4
4251469408098,4
4251469408487,1
4251469408586,2
4251469405431,8
4251469405356,8
4251469405516,2
4251469407855,2
4251469408777,3
4251469408265,10
4251469405677,7
4251469451568,8
4251469407954,2
4251469408364,2
4251469452350,1
4251469405592,5
4251469412170,1
4251469405059,4
4251469405240,6
4251469411869,1
4251469411999,1
4251469412033,1
4251469411944,1
4251469412071,2
4251469411272,8
4251469405004,8
4251469411197,11
4251469411319,9
4251469411159,10
4251469410992,9
4251469411111,8
4251469411234,11
4251469411036,4
4251469405295,4
4251469411074,1
4251469405103,1
4251469405196,3
4251469405158,1
4251469451377,2
4251469414297,8
4251469410381,6
4251469410725,5
4251469413931,8
4251469413818,8
4251469410053,6
4251469414280,4
4251469414419,4
4251469414051,3
4251469413801,4
4251469413924,4
4251469414044,1
4251469414167,4
4251469414402,2
4251469412026,1
4251469413238,2
4251469412156,1
4251469412200,1
4251469412101,1
4251469411890,1
4251469413221,2
4251469413214,2
4251469412057,1
4251469413245,2
4251469411845,1
4251469411975,1
4251469405783,2
4251469406148,2
4251469406056,2
4251469405875,2
4251469405967,1
