sku,ean
178Gabbeh138x70,4251469422421
12436Gabbeh138x72,4251469422445
G1263Gabbeh138x73,4251469422759
3652Gabbeh139x67,4251469422674
347Gabbeh139x70,4251469422575
164Gabbeh139x72,4251469421820
181Gabbeh139x72,4251469422353
12434Gabbeh139x72,4251469422582
169Gabbeh139x73,4251469421806
154Gabbeh139x74,4251469421899
159Gabbeh139x74,4251469422407
G33Gabbeh140x70,4251469421929
G154Gabbeh140x70,4251469421943
G231Gabbeh140x70,4251469421967
G81Gabbeh140x70,4251469422001
G269Gabbeh140x70,4251469422018
G207Gabbeh140x70,4251469422025
162Gabbeh140x70,4251469422032
615Gabbeh140x70,4251469422049
G67Gabbeh140x70,4251469422056
G188Gabbeh140x70,4251469422063
G148Gabbeh140x70,4251469422070
G12Gabbeh140x70,4251469422087
G76Gabbeh140x70,4251469422094
G2003Gabbeh140x70,4251469422148
836Gabbeh140x70,4251469422155
592Gabbeh140x70,4251469422162
808Gabbeh140x70,4251469422179
195Gabbeh140x70,4251469422186
581Gabbeh140x70,4251469422193
170Gabbeh140x70,4251469422209
G39Gabbeh140x70,4251469422261
G1001Gabbeh140x70,4251469422278
56Gabbeh140x70,4251469422292
G92Gabbeh140x70,4251469422315
810Gabbeh140x70,4251469422322
3677Gabbeh140x70,4251469422438
75217Gabbeh140x71,4251469422476
3699Gabbeh140x71,4251469422513
3653Gabbeh140x73,4251469422629
G127Gabbeh140x70,4251469421776
75228Gabbeh140x74,4251469422520
180Gabbeh141x69,4251469422377
3645Gabbeh141x70,4251469422612
173Gabbeh141x71,4251469421950
3660Gabbeh141x71,4251469422858
163Gabbeh141x72,4251469422360
175Gabbeh141x72,4251469422414
75219Gabbeh141x72,4251469422490
3641Gabbeh141x75,4251469422797
75230Gabbeh142x70,4251469422551
3638Gabbeh142x72,4251469422643
3644Gabbeh142x72,4251469422711
5005Gabbeh142x73,4251469422131
ON4Gabbeh143x73,4251469421998
3634Gabbeh143x73,4251469422735
G201Gabbeh143x76,4251469421936
3695Gabbeh144x70,4251469421851
75185Gabbeh144x73,4251469422544
75203Gabbeh145x78,4251469422605
G1191Gabbeh151x95,4251469423275
G1103Gabbeh152x96,4251469423022
3892Gabbeh153x94,4251469423251
G1105Gabbeh157x96,4251469423039
12439Gabbeh158x89,4251469423138
G2016Gabbeh159x88,4251469423213
9113Gabbeh160x90,4251469422964
147Gabbeh160x90,4251469422971
39690Gabbeh160x90,4251469422995
960Gabbeh160x90,4251469423084
75153Gabbeh160x91,4251469423855
75169Gabbeh160x92,4251469422872
175165Gabbeh160x92,4251469422889
3590Gabbeh160x92,4251469423107
ON6Gabbeh160x92,4251469423190
3602Gabbeh161x94,4251469423060
1291Gabbeh162x87,4251469423145
12438Gabbeh162x88,4251469423176
75162Gabbeh163x87,4251469422896
12445Gabbeh163x94,4251469423169
G1101Gabbeh164x90,4251469423015
3696Gabbeh164x91,4251469422919
3612Gabbeh165x95,4251469423244
4000Gabbeh166x108,4251469420823
75154Gabbeh166x91,4251469423329
132Gabbeh173x105,4251469423886
69555Gabbeh174x124,4251469421745
1002Gabbehloom174x130,4251469423831
1001Gabbehloom175x127,4251469423848
G1127Gabbeh176x118,4251469421004
ON48Gabbehloom178x118,4251469423756
965Gabbeh178x121,4251469424944
G1304Gabbeh179x118,4251469420960
G1135Gabbeh179x120,4251469420946
742Gabbeh180x120,4251469420618
74Gabbeh180x120,4251469420861
728Gabbeh180x120,4251469421714
ON49Gabbehloom180x120,4251469423763
ON53Gabbehloom180x120,4251469423817
G1228Gabbeh180x121,4251469420571
3581Gabbeh180x122,4251469420885
G1298Gabbeh181x117,4251469420977
G2017Gabbeh181x120,4251469421028
75141Gabbeh181x124,4251469420625
G2026Gabbeh181x125,4251469421752
3579Gabbeh181x126,4251469420663
G1129Gabbeh182x115,4251469420649
ON2Gabbeh182x119,4251469420564
G1120Gabbeh182x119,4251469420724
G1301Gabbeh182x119,4251469420991
75145Gabbeh183x121,4251469420601
G1123Gabbeh183x121,4251469420731
12458Gabbeh183x122,4251469420717
ON43Gabbeh183x122,4251469423671
1000Gabbeh183x123,4251469421011
3583Gabbeh183x123,4251469423862
75149Gabbeh183x124,4251469420632
3560Gabbeh183x126,4251469420878
3599Gabbeh183x128,4251469420656
112460Gabbeh183x130,4251469420694
ON3Gabbeh184x125,4251469420595
1125Gabbeh185x120,4251469420779
12464Gabbeh185x122,4251469420687
3548Gabbeh186x118,4251469420755
12461Gabbeh186x122,4251469420670
3558Gabbeh192x117,4251469420922
ON51Gabbehloom192x98,4251469423787
G1302Gabbeh193x121,4251469420953
G1144Gabbeh193x138,4251469423367
3528Gabbeh193x139,4251469424531
G1145Gabbeh194x137,4251469423398
G470Gabbeh195x130,4251469423510
ON44Gabbeh195x139,4251469423695
252Gabbeh195x142,4251469424418
3536Gabbeh196x137,4251469424357
G1146Gabbeh196x139,4251469423374
75123Gabbeh196x143,4251469423534
3525Gabbeh197x138,4251469424517
15Gabbeh197x149,4251469424487
ON28Gabbeh198x138,4251469423480
3523Gabbeh198x142,4251469424494
G1150Gabbeh199x133,4251469423381
75105Gabbeh199x141,4251469424876
75118Gabbeh200x136,4251469423947
G419Gabbeh200x138,4251469423459
75155Gabbeh200x138,4251469423558
382Gabbeh200x140,4251469423428
G3900Gabbeh200x130,4251469423466
790Gabbeh200x140,4251469423541
174Gabbeh200x140,4251469424340
ON24Gabbeh200x142,4251469423411
ON27Gabbeh200x143,4251469423503
252Gabbeh201x141,4251469424388
75106Gabbeh201x144,4251469423565
3541Gabbeh202x139,4251469424524
F199Gabbeh202x140,4251469423909
ON46Gabbeh202x141,4251469423725
146Gabbeh202x142,4251469423732
75116Gabbeh202x142,4251469423961
G4188Gabbeh202x144,4251469423497
3519Gabbeh202x147,4251469421677
406Gabbeh203x137,4251469423527
247Gabbeh203x139,4251469424371
G280Gabbeh203x140,4251469421684
F260Gabbeh203x140,4251469423893
G4177Gabbeh204x135,4251469423473
ON32Gabbeh204x139,4251469424425
G363Gabbeh204x140,4251469424555
G455Gabbeh205x140,4251469423923
ON34Gabbeh207x144,4251469424456
552Gabbeh226x172,4251469421073
G300Gabbeh228x155,4251469421271
1232Gabbeh232x148,4251469421660
G1320Gabbeh233x153,4251469421127
ON42Gabbeh233x173,4251469423664
1325Gabbeh234x146,4251469421417
75080Gabbeh234x173,4251469421189
5013Gabbeh234x176,4251469421486
G1153Gabbeh235x166,4251469421615
1164Gabbeh235x168,4251469421325
ON30Gabbeh235x170,4251469424081
3490Gabbeh235x172,4251469421479
ON12Gabbeh236x167,4251469424913
750700Gabbeh236x172,4251469421219
ON29Gabbeh237x167,4251469423985
35Gabbeh237x170,4251469421639
G1327Gabbeh238x156,4251469421691
G1237Gabbeh239x141,4251469421295
ON19Gabbeh239x168,4251469421523
75077Gabbeh239x171,4251469421493
3466Gabbeh239x174,4251469421448
36Gabbeh240x166,4251469421134
ON14Gabbeh240x168,4251469421349
G518Gabbeh240x168,4251469424067
24Gabbeh240x170,4251469421042
1298Gabbeh240x170,4251469421059
ON13Gabbeh240x170,4251469421318
31Gabbeh240x170,4251469421356
74438Gabbeh240x170,4251469421653
132Gabbeh240x170,4251469423701
120Gabbeh240x170,4251469423978
136Gabbeh240x170,4251469423992
164Gabbeh240x170,4251469424043
152Gabbeh240x170,4251469424135
116Gabbeh240x170,4251469424142
97Gabbeh240x170,4251469424166
165Gabbeh240x170,4251469424203
130Gabbeh240x170,4251469424241
156Gabbeh240x170,4251469424265
150Gabbeh240x170,4251469424272
162Gabbeh240x170,4251469424319
84Gabbeh240x170,4251469424333
ON18Gabbeh240x172,4251469421516
176Gabbeh240x170,4251469424104
ON17Gabbeh241x168,4251469421509
75084Gabbeh241x170,4251469421196
3489Gabbeh241x170,4251469421400
75090Gabbeh241x174,4251469421172
737Gabbeh242x150,4251469421080
3902Gabbeh242x154,4251469421394
3464Gabbeh242x174,4251469421530
G151Gabbeh242x175,4251469421110
5024Gabbeh242x175,4251469421462
3507Gabbeh242x175,4251469421561
G534Gabbeh243x169,4251469424074
3908Gabbeh243x171,4251469421240
ON16Gabbeh244x170,4251469421363
5022Gabbeh244x170,4251469421578
3404Gabbeh245x154,4251469421257
3903Gabbeh245x156,4251469421288
3508Gabbeh246x155,4251469421264
ON45Gabbeh246x170,4251469423718
G1324Gabbeh247x172,4251469421608
G1158Gabbeh248x168,4251469421592
75079Gabbeh249x170,4251469421141
ON20Gabbeh268x157,4251469421646
3432Gabbeh300x77,4251469424821
235Gabbeh302x82,4251469424807
MerinaBG200x140,4251469428379
128Gabbeh164x106,4251469420830
3564Gabbeh177x124,4251469421721
12457Gabbeh182x120,4251469420700
3572Gabbeh182x120,4251469420854
3570Gabbeh184x120,4251469420786
3569Gabbeh185x122,4251469420892
G1345Gabbeh200x139,4251469423626
ON39Gabbeh200x140,4251469423602
3515Gabbeh201x139,4251469423619
G1344Gabbeh202x140,4251469423596
PacitaBG200x140,4251469428393
PalilaBG200x140,4251469428416
1947Ghashghai146x91,4251469429352
1948Ghashghai167x113,4251469429376
1954Ghashghai209x128,4251469429383
1958Ghashghai210x145,4251469429390
1952Ghashghai224x163,4251469429420
1955Ghashghai242x150,4251469429437
1957Ghashghai245x161,4251469429444
1956Ghashghai251x154,4251469429451
1959Ghashghai253x161,4251469429468
ON100Ghashghai255x160,4251469429475
1945Ghashghai291x194,4251469429482
1835Ghashghai60x58,4251469429338
1708Gholtogh146x95,4251469429598
1742Gholtogh156x103,4251469429611
1043Gholtogh258x112,4251469429642
438Gholtogh93x50,4251469429543
1942Ghom207x137,4251469429727
1903Ghom157x53,4251469429673
120Ghom200x140,4251469429703
467Ghom243x170,4251469429789
34Ghom325x216,4251469429819
7711Ghom333x213,4251469429826
ON101GhomSeide152x101,4251469429888
ON102GhomSeideAntik120x70,4251469429871
1921GhomSeide77x57,4251469429833
356Hamedan123x65,4251469430082
1128Hamedan182x80,4251469430419
2140Hamedan79x43,4251469429901
1141Hosseinabad189x70,4251469431072
807Hosseinabad295x72,4251469431164
67IndoBachtiar241x163,4251469451117
IBBeigeIndoBidjar160x90,4251469450943
ON102IndoBidjar242x172,4251469431324
D1130IndoBidjar248x196,4251469431348
ON101IndoBidjar334x89,4251469431447
766IndoBidjar300x200,4251469431379
454IndoKazak115x62,4251469431706
ON119IndoKazak115x64,4251469431713
458IndoKazak117x63,4251469431720
ON114IndoKazak117x64,4251469431737
471IndoKazak118x63,4251469431744
478IndoKazak118x64,4251469431751
ON111IndoKazak119x63,4251469431768
ON107IndoKazak120x64,4251469431775
474IndoKazak123x61,4251469431805
482IndoKazak123x62,4251469431812
473IndoKazak123x63,4251469431799
459IndoKazak123x64,4251469431782
ON116IndoKazak123x65,4251469431829
476IndoKazak124x61,4251469431836
480IndoKazak124x62,4251469431843
ON110IndoKazak124x63,4251469431850
ON113IndoKazak124x67,4251469431867
462IndoKazak125x63,4251469431881
457IndoKazak125x64,4251469431874
ON109IndoKazak125x64,4251469431904
ON112IndoKazak126x62,4251469431911
ON122IndoKazak137x87,4251469432246
531IndoKazak149x93,4251469431935
11IndoKazak151x101,4251469432277
515IndoKazak151x90,4251469431942
533IndoKazak151x92,4251469431966
524IndoKazak151x95,4251469431959
ON104IndoKazak151x95,4251469431973
7IndoKazak152x100,4251469432260
ON103IndoKazak152x94,4251469431997
ON120IndoKazak152x96,4251469432000
10IndoKazak153x102,4251469432284
512IndoKazak153x93,4251469432017
532IndoKazak153x93,4251469432024
ON121IndoKazak153x96,4251469432031
517IndoKazak154x91,4251469432055
507IndoKazak154x93,4251469432048
ON102IndoKazak154x93,4251469432079
525IndoKazak154x95,4251469432062
530IndoKazak156x96,4251469432086
529IndoKazak157x96,4251469432093
ON101IndoKazak158x95,4251469432109
ON100IndoKazak164x97,4251469432116
7IndoKazak88x62,4251469431508
8IndoKazak88x63,4251469431515
4IndoKazak88x64,4251469431492
19IndoKazak89x65,4251469431522
13IndoKazak90x60,4251469431539
24IndoKazak90x63,4251469431560
30IndoKazak90x64,4251469431577
20IndoKazak91x62,4251469431591
22IndoKazak91x65,4251469431607
ON117IndoKazak91x67,4251469431614
ON118IndoKazak92x61,4251469431669
2IndoKazak92x65,4251469431621
9IndoKazak92x65,4251469431638
12IndoKazak93x64,4251469431676
16IndoKazak93x64,4251469431683
6IndoMirRund251x251,4251469432338
ON104IndoMirRund90x90,4251469432291
ON101IndoMirFein244x170,4251469432321
ON107IndoMirFein395x305,4251469432376
ON107IndoSarough124x83,4251469432390
B433IndoSarough180x120,4251469432420
ON101IndoSaroughRund246x246,4251469432505
D1124IndoSarough263x76,4251469432512
ON101Isfahan160x106,4251469432635
10043Isfahan143x92,4251469432628
380Kaschmar90x70,4251469432826
ON100Kaschmar390x300,4251469432895
22Kaschmar400x304,4251469432918
682Kaschmar405x300,4251469432925
1563KaschmirSeide101x63,4251469433137
1004KaschmirSeide120x77,4251469433168
1044KaschmirSeide120x80,4251469433151
1282KaschmirSeide124x78,4251469433182
1262KaschmirSeide126x77,4251469433205
1027KaschmirSeide127x74,4251469433212
702KaschmirSeide128x83,4251469433229
634KaschmirSeide134x79,4251469433243
534KaschmirSeide140x71,4251469433250
1398KaschmirSeide148x93,4251469433267
774KaschmirSeide149x89,4251469433281
890KaschmirSeide127x82,4251469433304
ON19KaschmirSeide150x92,4251469433311
758KaschmirSeide150x93,4251469433298
722KaschmirSeide150x96,4251469433328
1027KaschmirSeide153x94,4251469433342
1923KaschmirSeide155x83,4251469433403
1352KaschmirSeide155x93,4251469433373
1380KaschmirSeide155x95,4251469433397
1370KaschmirSeide155x96,4251469433380
99KaschmirSeide156x92,4251469433366
283KaschmirSeide156x95,4251469433410
189KaschmirSeide157x90,4251469433427
812KaschmirSeide157x93,4251469433434
803KaschmirSeide158x93,4251469433458
204KaschmirSeide159x96,4251469433472
1035KaschmirSeide160x92,4251469433496
729KaschmirSeide160x95,4251469433489
1316KaschmirSeide164x94,4251469433502
35KaschmirSeide183x121,4251469433533
880KaschmirSeide184x124,4251469433557
1305KaschmirSeide184x81,4251469433571
932KaschmirSeide189x127,4251469433649
655KaschmirSeide190x123,4251469433656
1066KaschmirSeide190x77,4251469433670
585KaschmirSeide191x124,4251469433694
960KaschmirSeide194x120,4251469433717
29KaschmirSeide208x79,4251469433731
837KaschmirSeide211x154,4251469433755
1463KaschmirSeide214x156,4251469433816
1637KaschmirSeide216x153,4251469433830
781KaschmirSeide216x161,4251469433823
59KaschmirSeide217x157,4251469433847
867KaschmirSeide218x157,4251469433861
1473KaschmirSeide229x154,4251469433908
756KaschmirSeide244x168,4251469433922
523KaschmirSeide247x166,4251469433946
1683KaschmirSeide277x192,4251469433984
1711KaschmirSeide285x183,4251469434042
568KaschmirSeide287x197,4251469434059
1610KaschmirSeide295x173,4251469434066
842KaschmirSeide301x79,4251469434080
1573KaschmirSeide305x80,4251469434103
16371KaschmirSeide314x213,4251469434158
1779KaschmirSeide342x234,4251469434226
564KaschmirSeide93x65,4251469432956
1498KaschmirSeide94x60,4251469432970
164KaschmirSeide94x63,4251469432963
134KaschmirSeide95x62,4251469432994
1051KaschmirSeide95x62,4251469433007
50KaschmirSeide95x63,4251469432987
1493KaschmirSeide95x63,4251469433014
1573KaschmirSeide95x64,4251469433021
312KaschmirSeide97x62,4251469433076
386KaschmirSeide98x60,4251469433090
ON100KazakQuadratisch197x188,4251469434318
2218Kelim143x119,4251469434882
2228Kelim152x117,4251469434936
2220Kelim153x119,4251469434974
2225Kelim153x121,4251469434967
2222Kelim153x123,4251469434950
K51Kelim163x92,4251469434998
2224Kelim165x97,4251469435001
K31Kelim185x145,4251469435032
2233KelimAntik195x108,4251469435056
K49Kelim242x144,4251469435070
K2Kelimantik280x183,4251469434851
335Kelim114x104,4251469434783
336Kelim123x114,4251469434806
1910Kelim130x66,4251469434813
K500KelimAntik263x150,4251469435087
2219Kelim147x112,4251469434905
K13Kelim276x185,4251469435094
K23Kelim183x123,4251469435131
K26Kelim185x125,4251469435148
K48Kelim187x126,4251469435162
K22Kelimnatur200x140,4251469435223
K30Kelim202x143,4251469435254
K11Kelim202x144,4251469435247
K35Kelim205x145,4251469435261
K1Kelim286x186,4251469435285
1515kelimNimbaft90x62,4251469435124
K5Kelimnatur200x140,4251469435179
K6Kelimnatur200x140,4251469435186
K15Kelimnatur200x140,4251469435193
K16Kelimnatur200x140,4251469435209
K36KelimNatur200x140,4251469435230
K29KelimNimbaft240x127,4251469435063
2210KelimSeide93x79,4251469435360
2206KelimSeide94x72,4251469435377
2215KelimSeide94x75,4251469435384
2212KelimSeide97x75,4251469435414
2267Kerman380x300,4251469435803
1184Keshan154x94,4251469436299
1171Keshan168x95,4251469436381
1026Keshan266x137,4251469436480
D1131Keshan338x199,4251469436558
497Keshanfein125x79,4251469436183
504KeshanFein88x62,4251469435902
1658Keshan98x70,4251469436046
105KeshanFein407x293,4251469436725
38Keshan427x302,4251469436763
283KhalMohammadi145x100,4251469436794
224KhalMohammadi177x115,4251469436817
230KhalMohammadi185x123,4251469436824
219KhalMohammadi186x122,4251469436831
244KhalMohammadi188x118,4251469436855
241KhalMohammadi188x123,4251469436848
399KhalMohammadi188x149,4251469436862
231KhalMohammadi189x116,4251469436886
222KhalMohammadi189x123,4251469436879
ON100KhalMohammadi190x128,4251469436893
226KhalMohammadi192x129,4251469436909
227KhalMohammadi194x124,4251469436916
239KhalMohammadi194x124,4251469436923
332KhalMohammadi194x79,4251469436930
242KhalMohammadi196x124,4251469436954
228KhalMohammadi196x127,4251469436947
248KhalMohammadi197x128,4251469436961
29KhalMohammadi203x152,4251469436978
364KhalMohammadi245x172,4251469436985
418KhalMohammadi275x216,4251469436992
5522KhalMohammadi298x210,4251469437012
291KhalMohammadi300x199,4251469437043
27KhalMohammadi300x200,4251469437029
28KhalMohammadi300x200,4251469437036
752Koliai288x238,4251469437128
1Loribaft140x90,4251469438354
1524Loribaft148x97,4251469438347
ON8LoribaftLoom150x104,4251469437463
ON9LoribaftLoom152x103,4251469437470
3Loribaft156x93,4251469438385
2Loribaft159x90,4251469438361
L76LoribaftLoom168x115,4251469437722
L81LoribaftLoom168x117,4251469437944
F181LoribaftLoom168x124,4251469437920
SDGREY2LoribaftLoom169x123,4251469437401
Burgundi7LoribaftLoom169x123,4251469437456
L750LoribaftLoom170x117,4251469438002
L737LoribaftLoom173x121,4251469437692
L1032LoribaftLoom173x133,4251469437654
ON4LoribaftLoom176x112,4251469437371
161LoribaftLoom176x118,4251469437555
L91LoribaftLoom177x116,4251469437647
L72LoribaftLoom177x123,4251469438057
L729LoribaftLoom177x125,4251469437609
F78LoribaftLoom177x129,4251469438026
SDREDLoribaftLoom178x117,4251469437432
L53LoribaftLoom178x118,4251469437579
L52LoribaftLoom178x118,4251469437951
L67LoribaftLoom178x118,4251469438125
SDGREYLoribaftLoom178x122,4251469437364
ON5LoribaftLoom179x107,4251469437388
534LoribaftLoom179x115,4251469438132
L712LoribaftLoom179x118,4251469437890
L727LoribaftLoom180x118,4251469437784
L778LoribaftLoom180x120,4251469437760
L757LoribaftLoom180x120,4251469437777
L703LoribaftLoom180x120,4251469438088
L739LoribaftLoom180x121,4251469438019
L730LoribaftLoom180x123,4251469437852
L1000LoribaftLoom180x123,4251469437906
L783LoribaftLoom180x126,4251469437876
L766LoribaftLoom181x120,4251469437982
L56LoribaftLoom181x121,4251469437562
L731LoribaftLoom181x121,4251469437593
L74LoribaftLoom181x121,4251469437746
L733LoribaftLoom181x121,4251469438071
L761LoribaftLoom181x122,4251469437968
L75LoribaftLoom181x123,4251469437739
L1019LoribaftLoom181x125,4251469437616
L68LoribaftLoom182x119,4251469437708
L86LoribaftLoom182x121,4251469437661
L765LoribaftLoom182x121,4251469437975
L760LoribaftLoom182x122,4251469438040
L717LoribaftLoom182x123,4251469438064
L747LoribaftLoom183x116,4251469438163
L50LoribaftLoom183x118,4251469438101
ON10Loribaft183x119,4251469437487
L66LoribaftLoom183x121,4251469437869
L51LoribaftLoom183x121,4251469438118
L57LoribaftLoom183x122,4251469437807
